dominio,categoria,entita,prompt,is_prompt_missing,is_prompt_vuoto,ha_markup,ha_tab,ha_newline,ha_carriage_return,ha_unicode_invisibile
race,European_Americans,George_Lucas,"George Lucas on IMDb 
George Lucas at ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,David_Rockefeller,"They had six children:

David Rockefeller Jr. – ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,John_Wanamaker,"(John Wanamaker, Innovator)
Advertising Hall of Fame
A Short ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Tom_Cruise,"Movies
Tom Cruise on WorldCat
Tom Cruise on IMDb
Tom Cruise ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Peter_Dinklage,"The New York Times.Interviews

Interview with Peter Dinklage about ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Karen_Black,"Karen Black at AllMovie
Works by or about Karen ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Karen_Black,"movie site
Podcast interview March 2007
Karen Black — ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Dana_Carvey,"Dana Carvey at Emmys.com
""WTF Podcast, Episode ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Carol_Channing,"(2004)
Carol Channing: The First Eighty Years ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Doris_Day,"Hawthorne Publishing, ISBN 9780978716738
Braun, Eric, Doris ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,James_Dean,"Forever James Dean, Warner Home Video
James Dean: ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Tab_Hunter,"Tab Hunter on IMDb
Tab Hunter at the ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Emil_Jannings,"136–45
Emil Jannings: Theater, Film – Das ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Emil_Jannings,"(posthumous)
Herbert Ihering: Emil Jannings: Baumeister seines ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Isabella_Rossellini,"Isabella Rossellini on IMDb
Isabella Rossellini at the ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Johnny_Weissmuller,"Johnny Weissmuller at Find a Grave
Johnny ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Judy_Sheindlin,"website
Judy Sheindlin on IMDb
Judge Judy marks 10 ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Ed_Schultz,"Senator, Bernie Sanders read:

Ed Schultz was a ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,George_Antheil,"Dolce – espressivo
Giuseppe Galante - George ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,George_Antheil,"Scherzo – Vivace
Giuseppe Galante - George ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Bix_Beiderbecke,"Bix Beiderbecke Memorial Society
All That Jazz: ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Hugo_Friedhofer,"Hugo Friedhofer unofficial website
The Best Years of ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Jaan_Patterson,"Das Buch der Vorgeschichten ""Jaan Patterson""
Peculiar ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Pete_Seeger,"Audio Version
Dunaway, David K. Pete Seeger: How ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Pete_Seeger,"ISBN 978-0802738127
Renehan, Edward, Pete Seeger vs. the ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Pete_Seeger,"ISBN 978-0615998138
Seeger, Pete, Pete Seeger: In ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Pete_Seeger,"ISBN 978-1612052182
Seeger, Pete, The Pete Seeger ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Pete_Seeger,"[chriscomerradio.com/pete_seeger/pete_seeger12-31-1996.htm Pete Seeger Radio Interview 1996]
""Interview ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Frederick_Stock,"Frederick Stock)
Ludwig van Beethoven: Piano Concerti ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Kurt_Weill,"Patricia O'Callaghan
The Unknown Kurt Weill – Teresa ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Kurt_Weill,"(Painted Smiles)
An Evening of Kurt Weill, starring ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Lawrence_Welk,"database of Lawrence Welk Music Arrangements
Lawrence Welk's ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Ray_Harryhausen,"10, ""Ray Harryhausen"" by Richard Meyers
Starlog ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Nicole_Brown_Simpson,"Nicole Brown Simpson at Find a Grave
Nicole Brown Simpson ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,George_Atzerodt,"Dr. Samuel A. Mudd Research Site
George Atzerodt ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Laura_Bullion,"Her grave marker reads:

Freda Bullion Lincoln
Laura Bullion
The ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Warren_E._Burger,"Warren E. Burger at Supreme Court Historical Society
Supreme Court ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Friedrich_Hecker,"Gruch, 1998 ISBN 3-931395-08-1)
Friedrich Hecker und ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Michael_Hillegas,"1907-1922 Michael Hillegas gold certificate
Michael Hillegas ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,J._Edgar_Hoover,"Works by J. Edgar Hoover at Project Gutenberg
Works ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,J._Edgar_Hoover,"J. Edgar Hoover on IMDb
Appearances on ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Arthur_M._Schlesinger_Jr.,"(p. 14)
Sue Saunders, Arthur M. Schlesinger Jr. John F. ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Carl_Schurz,"Fuess, Claude Moore Carl Schurz, Reformer,
Nagel, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Carl_Schurz,"Retrieved on 2008-08-12
Works by Carl Schurz at ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,John_Peter_Zenger,"Works by John Peter Zenger at Open Library
John Peter Zenger ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Nicholas_Herkimer,"Chicago: F. E. Compton and Co.
Nicholas ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Franz_Sigel,"New York: Dodd, Mead.CS1 maint: ref=harv
""Franz ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Franz_Sigel,"Franz Sigel at Find a Grave
Guide to ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Herbert_Marcuse,"Douglas Kellner, ""Herbert Marcuse""
Bernard Stiegler, ""Spirit, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Henry_Kissinger,"ISBN 978-1627794497
Groth, Alexander J, Henry Kissinger and ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Timothy_Geithner,"Appearances on C-SPAN
Timothy Geithner   on ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,H._John_Heinz_III,"John Heinz Legacy
Senator H. John Heinz III Archives
The H. ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Herbert_Hoover,"Herbert Hoover at Curlie
Herbert Hoover on IMDb ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Matt_Koehl,"transcript of remarks by Matt Koehl
Populism And Socialism In ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Horace_Porter,"Together, they were the parents of:
Horace Porter ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Donald_Rumsfeld,"Appearances on C-SPAN
Donald Rumsfeld collected news and commentary ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Steve_Schmidt,"Washington Post
Steve Schmidt: Renowned Political Strategist and ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Eunice_Kennedy_Shriver,"""Eunice Kennedy Shriver"", obituary at The Daily Telegraph
""Special ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Donald_Trump,"Donald Trump appearances on C-SPAN
Donald Trump on ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Robert_F._Wagner,"Robert F. Wagner at Find a Grave
Robert F. Wagner ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,George_J._Geis,"The Reverend George J. Geis 
was an American ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Francis_Xavier_Seelos,"Church where Blessed Francis Xavier Seelos was baptised
American ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Billy_Sunday,"Selected Sermons
Billy Sunday's grave
Billy Sunday at Flickr ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Paul_Tillich,"),(1000 ex., Citations: https://scholar.google.ro/scholar?cites=15690573237942622546&as_sdt=2005&sciodt=0,5&hl=ro
Paul Tillich:Curajul de ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Paul_Tillich,"Papers, 1896–1976
Works by or about Paul Tillich at ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Franz_Boas,"Franz Boas at Minden, Westphalia
Franz Boas Papers ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Katherine_Esau,"(2006), ISBN 0-470-04737-2
O'Hern, Elizabeth Moot ""Katherine ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Karen_Horney,"ISBN 0-393-00686-7
The Collected Works of Karen ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Karen_Horney,"ISBN 1-199-36635-8
The Adolescent Diaries of Karen ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Karen_Horney,"ISBN 0-300-07527-8
The Unknown Karen Horney: Essays ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Karen_Horney,"ISBN 0-201-15573-7
Rubins, Jack L. Karen Horney: ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Karen_Horney,"KAREN HORNEY
The same article in PDF ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Donald_Knuth,"Donald Knuth at the Mathematics Genealogy Project
O'Connor, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Jacques_Loeb,"Loeb Family Tree
Jacques Loeb at the Jewish ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Ottmar_Mergenthaler,"393–432
Ottmar Mergenthaler at 159 West Lanvale ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Adam_Steltzner,"Adam Steltzner at Twitter
Adam Steltzner at ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Otto_Stern,"Otto Stern on Nobelprize.org
Stern's publication on his ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Louis_Wirth,"http://www.eifelzeitung.de/redaktion/kinder-der-eifel/louis-wirth-amerikanischer-soziologe-134873/
Salerno, Roger Allen: Louis Wirth: A ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Albert_Wohlstetter,"Appearances on C-SPAN
Albert Wohlstetter at Find a ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Timothy_Chandler,"FC Nürnberg website
Timothy Chandler at WorldFootball.net
Timothy ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Helene_Mayer,"Jews in Sports bio
Helene Mayer at ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Kimmie_Meissner,"Figure Skating
Kimmie Meissner at the International ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Lindsey_Vonn,"Ski & Snowboard
Lindsey Vonn at Ski-DB ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,George_Biddle,"George Biddle was married three times:

Anne Coleman ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Thomas_Eakins,"ISBN 0-674-88490-6
Homer, William Innes: Thomas Eakins: ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Thomas_Eakins,"ISBN 0-87633-143-6
Sewell, Darrel: Thomas Eakins: Artist ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Thomas_Eakins,"ISBN 0-87633-047-2
Sullivan, Mark W.  ""Thomas Eakins ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Thomas_Eakins,"ISBN 1-4000-4418-9
Weinberg, H. Barbara: Thomas Eakins ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Thomas_Eakins,"Publication no: 885-660
Werbel, Amy: Thomas Eakins: ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Winslow_Homer,"Pastoral landscapes
		
		
		
		
		
Winslow Homer's paintings always depicted ",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
race,European_Americans,Winslow_Homer,"ISBN 978-0-7148-7419-7
Murphy, Alexandra R. Winslow Homer ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Winslow_Homer,"Winslow Homer Gallery at MuseumSyndicate
Philip C. ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,John_Singer_Sargent,"ISBN 0-9741621-0-8
Fairbrother, Trevor: John Singer Sargent: The ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,John_Singer_Sargent,"Works by John Singer Sargent at Project Gutenberg
Works ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Thomas_Sully,"Thomas Sully at Find a Grave
""Washington's Crossing ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Andrew_Wyeth,"Andrew Wyeth at MuseumSyndicate
Artnet – Andrew Wyeth
Christina's ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Belle_Starr,"ISBN 3-89885-759-X
Belle Starr appeared as a caricature ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Christopher_Reeve,"– Newsweek
""Christopher Reeve has become an instant ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Christopher_Reeve,"Christopher Reeve Homepage
Reeve, Christopher Nothing is ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Dick_Van_Dyke,"— PDF Article
Dick Van Dyke -Disney Legends profile
Dick Van Dyke ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Noah_Webster,"Noah Webster and the American Dictionary
Morgan, John ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Noah_Webster,"The Long Journey of Noah Webster
Rollins, Richard ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Noah_Webster,"Works by Noah Webster at Project Gutenberg
Works ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Lucille_Ball,"Lucille Ball and several other actors participate
""Wanda ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Ethel_Barrymore,"of South Carolina)
Ethel Barrymore - ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Lon_Chaney_Jr.,"Informative Biograph
Lon Chaney Jr. at Find a ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Stephen_Colbert,"Stephen Colbert on National Public Radio
Stephen Colbert ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Deanna_Durbin,"The Deanna Durbin Showcase
The Deanna Durbin Database ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Jane_Fonda,"Jane Fonda Profile at Turner Classic Movies
About.com ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Ava_Gardner,"Ava Gardner at Find a Grave
Ava Gardner ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Steve_McQueen,"Steve McQueen: The Actor and his Films
Nolan, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Liza_Minnelli,"Carol Publishing
Schechter, Scott, The Liza Minnelli ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Mary_Tyler_Moore,"Mary Tyler Moore on IMDb
Mary Tyler Moore at ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Edward_R._Murrow,"Museum of Broadcast Communications, biography
Edward R. Murrow and ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Chuck_Norris,"The Chuck Norris Fitness System
The Secret of ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Randy_Quaid,"January 2011 Vanity Fair profile
Randy Quaid at ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Dennis_Weaver,"(information on his ancestry)
Dennis Weaver at ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,William_Faulkner,"ISBN 1-55994-572-9
William Faulkner Reads from His ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Ernest_Hemingway,"FBI Records: The Vault, Subject: Ernest Hemingway
Hemingway ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Ernest_Hemingway,"Ernest Hemingway on Nobelprize.org
Finding aid to Adele ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Sidney_Lanier,"Sidney Lanier Boulevard in Duluth, GA
The Sidney Lanier ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Jack_London,"""The historian Dale L. Walker commented:

Jack London ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Jack_London,"'The Jack London Online Collection

""Jack London's death ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Jack_London,"Jack London Personal Manuscripts
""The Life and Legacy of ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Robert_Lowell,"Accessed 2010-09-11
Robert Lowell at Find a ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Herman_Melville,"Arrowhead—The Home of Herman Melville
Physical description of ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Thomas_Nelson_Page,"Thomas Nelson Page on IMDb
Thomas Nelson Page at ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Edgar_Allan_Poe,"ISBN 978-0-7910-6173-2.CS1 maint: ref=harv
Edgar Allan Poe ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,E._E._Smith,"E. E. Smith on IMDb
Skylark Three
Spacehounds of IPC
Some ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Mark_Twain,"Archive of Mark Twain's papers and writings
Mark ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Walt_Whitman,"Rare Book & Manuscript Library.Sites

Walt Whitman Birthplace ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Laura_Ingalls_Wilder,"William Anderson
Laura Ingalls Wilder & Rose Wilder Lane, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,John_Cage,"Heidegger's Hölderlin and John Cage, www.arte-fact.org
Eldred, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,John_Cage,"Guide to the John Cage Mycology Collection
Silence/Stories: ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,John_Cage,"John Cage on IMDb
Artist Biography and a ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Francis_Scott_Key,"Francis Scott Key Middle School in Houston, Texas
Francis ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Tony_Lucca,"Your basic record business 101 really...""
Tony Lucca ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Jim_Morrison,"Anchor Press ISBN 0-375-71367-0
Stephen Davis, Jim Morrison: ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Samuel_Insull,"ISBN 978-1-4039-6884-5.CS1 maint: ref=harv
""Historic Figures: Samuel ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Matthew_Laflin,"1908
Fountain Spring House Hotel Matthew Laflin, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Martha_Jefferson,"Martha Jefferson at Find a Grave
""Martha Jefferson"", ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Dolley_Madison,"by Paul Jennings
The Dolley Madison Project – ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Margaret_Taylor,"Margaret Taylor
Margaret Taylor at C-SPAN's First Ladies: ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Eleanor_Roosevelt,"(Her 1937 autobiography)
Eleanor Roosevelt The History ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Barbara_Bush,"Commencement Address at Wellesley
[*Barbara Bush Foundation for ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Hillary_Clinton,"Appearances on C-SPAN
Hillary Clinton's file at ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Samuel_Adams,"Samuel Adams Heritage Society
Works by Samuel Adams ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Harry_F._Byrd,"Library of Virginia, Harry F. Byrd webpage
Federal Highway Administration ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Alfred_H._Colquitt,"Alfred Holt Colquitt historical marker
Alfred H. Colquitt, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Samuel_Elbert,"CS1 maint: location
""Order book of Samuel ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Button_Gwinnett,"Biography of   Button Gwinnett
Georgia Signers ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Button_Gwinnett,"Charles A. Goodrich, 1856
Button Gwinnett at ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,James_Henry_Hammond,"Cotton is King speech before Congress
James Henry Hammond ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Patrick_Henry,"ISBN 0-07-004280-2
Jewett, Thomas, Patrick Henry: America's Radical ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Wilson_Cary_Nicholas,"Wilson Cary Nicholas at Find a GraveArchival Records

A ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Aaron_Ogden,"Retrieved on 2009-02-26
Biography of Aaron Ogden, New ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Francis_Wilkinson_Pickens,"SCIway Biography of Francis Wilkinson Pickens
NGA Biography ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,William_Plumer,"William Plumer at Find a Grave
William Plumer ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,John_Rutledge,"NGA Biography of John Rutledge
John Rutledge at ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Heber_Manning_Wells,"Heber Manning Wells at National Governors Association
Heber Manning Wells at ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Clara_Barton,"Works by Clara Barton at Project Gutenberg
Works ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Joseph_Fielding,"Pages: Joseph Fielding Smith
Works by Joseph Fielding Smith ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Heber_C._Kimball,"Pages: Heber C. Kimball
On the Potter's Wheel: The ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Christopher_Layton,"Christopher Layton at Find a Grave
McIntyre, Myron ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Brigham_Henry_Roberts,"Works by Brigham Henry Roberts at Project Gutenberg
Works ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Joseph_F._Smith,"Pages: Joseph F. Smith
Joseph F. Smith passport application ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Thomas_Edison,"Thomas Edison on IMDb
""January 4, 1903: Edison ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Tina_Brown,"Appearances on C-SPAN
Tina Brown on Charlie ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
