"dominio","categoria","entita","prompt","lunghezza_char","lunghezza_parole","markup_sospetto","ha_non_ascii"
"race","Hispanic_and_Latino_Americans","Dave_East","Dave East released his debut album Survival ",44,7,FALSE,FALSE
"race","Hispanic_and_Latino_Americans","Linda_Ronstadt","Linda Ronstadt's great-grandfather, graduate engineer Friedrich August ",71,7,FALSE,FALSE
"race","Hispanic_and_Latino_Americans","Linda_Ronstadt","Espinel's father was Fred Ronstadt, Linda Ronstadt's ",53,7,FALSE,FALSE
"race","Hispanic_and_Latino_Americans","Linda_Ronstadt","It was the last time Linda Ronstadt ",36,7,FALSE,FALSE
"race","Hispanic_and_Latino_Americans","Linda_Ronstadt","In 1983, Linda Ronstadt dated comedian Jim ",43,7,FALSE,FALSE
"race","Hispanic_and_Latino_Americans","Linda_Ronstadt","Mix magazine stated that ""Linda Ronstadt left ",46,7,FALSE,FALSE
"race","Hispanic_and_Latino_Americans","Luis_Walter_Alvarez","Luis Walter Alvarez was an American experimental physicist, ",60,8,FALSE,FALSE
"race","Hispanic_and_Latino_Americans","Martha_E._Bernal","Martha E. Bernal was an American clinical ",42,7,FALSE,FALSE
"race","Hispanic_and_Latino_Americans","Sandra_Cisneros","Introduction by Sandra Cisneros
Emergency Tacos: Seven ",55,7,FALSE,FALSE
"race","Hispanic_and_Latino_Americans","Sandra_Cisneros","By Carlos Cumpian, Sandra Cisneros, Carlos Cortez, ",51,7,FALSE,FALSE
"race","Hispanic_and_Latino_Americans","Sandra_Cisneros","(2001), ""On the 'Simplicity' of Sandra Cisneros's ",50,7,FALSE,FALSE
"race","Hispanic_and_Latino_Americans","Sandra_Cisneros","Sagel, Jim, ""Sandra Cisneros: Interview"", Publishers ",53,6,FALSE,FALSE
"race","Hispanic_and_Latino_Americans","Sandra_Cisneros","on Sandra Cisneros, Gloria Anzaldúa, Giannina ",46,6,FALSE,TRUE
"race","Hispanic_and_Latino_Americans","Judith_Ortiz_Cofer","Judith Ortiz Cofer was a Puerto Rican American ",47,8,FALSE,FALSE
"race","Hispanic_and_Latino_Americans","Judith_Ortiz_Cofer","He met Judith Ortiz Cofer for the first time ",45,9,FALSE,FALSE
"race","Hispanic_and_Latino_Americans","Judith_Ortiz_Cofer","Judith Ortiz Cofer is buried in the Louisville ",47,8,FALSE,FALSE
"race","Hispanic_and_Latino_Americans","Nelson_Denis","Gozamos reported that ""Nelson Denis doesn't just ",49,7,FALSE,FALSE
"race","Hispanic_and_Latino_Americans","Sergio_Troncoso","Sergio Troncoso is an American author of ",41,7,FALSE,FALSE
"race","Hispanic_and_Latino_Americans","Sergio_Troncoso","Sergio Troncoso's latest, From This Wicked ",43,6,FALSE,FALSE
"religion","judaism","Judaism","Judaism is an ethnic religion comprising ",41,6,FALSE,FALSE
"religion","judaism","Judaism","Judaism is considered by religious Jews ",40,6,FALSE,FALSE
"religion","judaism","Judaism","Within Judaism there are a variety ",35,6,FALSE,FALSE
"religion","judaism","Judaism","Modern branches of Judaism such as ",35,6,FALSE,FALSE
"religion","judaism","Judaism","Orthodox Judaism maintains that the Torah ",42,6,FALSE,FALSE
"religion","judaism","Judaism","Conservative and Reform Judaism are more ",41,6,FALSE,FALSE
"religion","judaism","Judaism","Judaism's texts, traditions and values strongly ",48,6,FALSE,FALSE
"religion","judaism","Judaism","Judaism thus begins with ethical monotheism: ",45,6,FALSE,FALSE
"religion","judaism","Judaism","Judaism also universally recognizes the Biblical ",49,6,FALSE,FALSE
"religion","judaism","Judaism","In turn, Solomon Schechter's Conservative Judaism ",50,6,FALSE,FALSE
"religion","judaism","Judaism","(Talmud Shabbat 127a).In Judaism, ""the study ",45,6,FALSE,FALSE
"religion","judaism","Judaism","""Judaism"" as a direct translation of ",37,6,FALSE,FALSE
"religion","judaism","Judaism","Consequently, in his view, Judaism does ",40,6,FALSE,FALSE
"religion","judaism","Judaism","Reconstructionist Judaism and the larger denominations ",55,6,FALSE,FALSE
"religion","judaism","Judaism","All mainstream forms of Judaism today ",38,6,FALSE,FALSE
"religion","judaism","Judaism","Orthodox Judaism holds that both the ",37,6,FALSE,FALSE
"religion","judaism","Judaism","Haredi Judaism is less accommodating to ",40,6,FALSE,FALSE
"religion","judaism","Judaism","Subsets of Haredi Judaism include Hasidic ",42,6,FALSE,FALSE
"religion","judaism","Judaism","Conservative Judaism teaches that Jewish law ",45,6,FALSE,FALSE
"religion","judaism","Judaism","Conservative Judaism holds that the Oral ",41,6,FALSE,FALSE
"religion","judaism","Judaism","Reform Judaism, called Liberal or Progressive ",46,6,FALSE,FALSE
"religion","judaism","Judaism","Reform Judaism has developed an egalitarian ",44,6,FALSE,FALSE
"religion","judaism","Judaism","Reconstructionist Judaism, like Reform Judaism, does ",53,6,FALSE,FALSE
"religion","judaism","Judaism","Humanistic Judaism is a small non-theistic ",43,6,FALSE,FALSE
"religion","judaism","Judaism","Sephardi and Mizrahi observance of Judaism ",43,6,FALSE,FALSE
"religion","judaism","Judaism","Haymanot refers the Judaism practiced by ",41,6,FALSE,FALSE
"religion","judaism","Judaism","This version of Judaism differs substantially ",46,6,FALSE,FALSE
"religion","judaism","Judaism","In Rabbinic Judaism, Kohanim, members of ",41,6,FALSE,FALSE
"religion","judaism","Judaism","Death and Mourning – Judaism has ",33,6,FALSE,TRUE
"religion","judaism","Judaism","Hellenistic Judaism spread to Ptolemaic Egypt ",46,6,FALSE,FALSE
"religion","judaism","Judaism","Hasidic Judaism eventually became the way ",42,6,FALSE,FALSE
"religion","judaism","Judaism","Modern religious movements of Judaism all ",42,6,FALSE,FALSE
"religion","judaism","Judaism","Modern Orthodox Judaism developed in reaction ",46,6,FALSE,FALSE
"religion","judaism","Judaism","The differences between Christianity and Judaism ",49,6,FALSE,FALSE
"religion","judaism","Judaism","Due to these differences, Judaism traditionally ",48,6,FALSE,FALSE
"religion","judaism","Judaism","Christianity has traditionally regarded Judaism as ",51,6,FALSE,FALSE
"religion","judaism","Judaism","), The Blackwell reader in Judaism
Cohn-Sherbok, ",49,7,FALSE,FALSE
"religion","judaism","Judaism","), The Blackwell Companion to Judaism
Boyarin, ",47,7,FALSE,FALSE
"religion","judaism","Judaism","Max Weber, Ancient Judaism, Free Press, ",40,6,FALSE,FALSE
"religion","judaism","Judaism","Wayne Dosick, Living Judaism: The Complete ",43,6,FALSE,FALSE
"religion","judaism","Judaism","Neil Gillman, Conservative Judaism: The New ",44,6,FALSE,FALSE
"religion","judaism","Judaism","by David Silverman, Philosophies of ",36,5,FALSE,FALSE
"religion","judaism","Judaism","Judaism article from the 1901–1906 Jewish ",42,6,FALSE,TRUE
"religion","judaism","Messianic_Judaism","Messianic Judaism is a modern syncretic religious ",50,7,FALSE,FALSE
"religion","judaism","Messianic_Judaism","Salvation in Messianic Judaism is achieved only ",48,7,FALSE,FALSE
"religion","judaism","Messianic_Judaism","Protestant groups usually accept Messianic Judaism as ",54,7,FALSE,FALSE
"religion","judaism","Messianic_Judaism","In general, essential doctrines of Messianic Judaism ",53,7,FALSE,FALSE
"religion","judaism","Messianic_Judaism","According to certain branches of Messianic Judaism, ",52,7,FALSE,FALSE
"religion","judaism","Karaite_Judaism","Karaite Judaism or Karaism is a Jewish ",39,7,FALSE,FALSE
"religion","judaism","Karaite_Judaism","Karaite Judaism holds every interpretation of the ",50,7,FALSE,FALSE
"religion","judaism","Karaite_Judaism","KJU teaches various forms of Karaite Judaism ",45,7,FALSE,FALSE
"religion","judaism","Karaite_Judaism","Thus, newly admitted converts to Karaite Judaism ",49,7,FALSE,FALSE
"religion","judaism","Karaite_Judaism","Accordingly, the mainstream in Karaite Judaism takes ",53,7,FALSE,FALSE
"religion","judaism","Karaite_Judaism","Karaite Judaism and Historical Understanding ISBN 1-57003-518-0
Baer, ",70,8,FALSE,FALSE
"religion","judaism","Karaite_Judaism","Karaite Judaism: Introduction to Karaite ",41,5,FALSE,FALSE
"religion","judaism","Rabbinic_Judaism","Rabbinic Judaism, also called Rabbinism, Rabbinicism, or ",57,7,FALSE,FALSE
"religion","judaism","Rabbinic_Judaism","Growing out of Pharisaic Judaism, Rabbinic Judaism ",51,7,FALSE,FALSE
"religion","judaism","Rabbinic_Judaism","Rabbinic Judaism contrasts with the Sadducees, Karaite ",55,7,FALSE,FALSE
"religion","judaism","Rabbinic_Judaism","Thus Rabbinic Judaism claims that almost all ",45,7,FALSE,FALSE
"religion","judaism","Conservative_Judaism","Conservative Judaism is a Jewish religious movement ",52,7,FALSE,FALSE
"religion","judaism","Conservative_Judaism","Conservative Judaism is the third-largest Jewish religious ",59,7,FALSE,FALSE
"religion","judaism","Conservative_Judaism","Conservative Judaism regards itself as the authentic ",53,7,FALSE,FALSE
"religion","judaism","Conservative_Judaism","The halakhic commitment of Conservative Judaism has ",52,7,FALSE,FALSE
"religion","judaism","Conservative_Judaism","Conservative Judaism explicitly acknowledges the principle of ",62,7,FALSE,FALSE
"religion","judaism","Conservative_Judaism","The Leadership Council of Conservative Judaism stated ",54,7,FALSE,FALSE
"religion","judaism","Conservative_Judaism","The United Synagogue of Conservative Judaism, covering ",55,7,FALSE,FALSE
"religion","judaism","Conservative_Judaism","The Women's League for Conservative Judaism is ",47,7,FALSE,FALSE
"religion","judaism","Conservative_Judaism","Conservative Judaism: Our Ancestors To Our Descendants, ",56,7,FALSE,FALSE
"religion","judaism","Humanistic_Judaism","Humanistic Judaism is a  Jewish movement ",41,6,FALSE,FALSE
"religion","judaism","Humanistic_Judaism","The Society for Humanistic Judaism has 10,000 ",46,7,FALSE,FALSE
"religion","judaism","Humanistic_Judaism","The International Institute for Secular Humanistic Judaism ",59,7,FALSE,FALSE
"religion","judaism","Humanistic_Judaism","The International Institute for Secular Humanistic Judaism, ",60,7,FALSE,FALSE
"religion","judaism","Humanistic_Judaism","The Society for Humanistic Judaism was organized ",49,7,FALSE,FALSE
"religion","judaism","Humanistic_Judaism","Humanistic Judaism ordains both men and women ",46,7,FALSE,FALSE
"religion","judaism","Humanistic_Judaism","The Society for Humanistic Judaism issued a ",44,7,FALSE,FALSE
"religion","judaism","Humanistic_Judaism","In 2004, the Society for Humanistic Judaism ",44,7,FALSE,FALSE
"religion","judaism","Orthodox_Judaism","Orthodox Judaism is a collective term for ",42,7,FALSE,FALSE
"religion","judaism","Orthodox_Judaism","Orthodox Judaism therefore advocates a strict observance ",57,7,FALSE,FALSE
"religion","judaism","Orthodox_Judaism","Orthodox Judaism is not a centralized ",38,6,FALSE,FALSE
"religion","judaism","Orthodox_Judaism","In total, Orthodox Judaism is the largest ",42,7,FALSE,FALSE
"religion","judaism","Orthodox_Judaism","Like other traditional, non-liberal religions, Orthodox Judaism ",64,7,FALSE,FALSE
"religion","judaism","Haredi_Judaism","Haredi Judaism consists of groups within Orthodox ",50,7,FALSE,FALSE
"religion","judaism","Modern_Orthodox_Judaism","Modern Orthodox Judaism is a movement within Orthodox ",54,8,FALSE,FALSE
"religion","judaism","Reconstructionist_Judaism","Reconstructionist Judaism  is a modern Jewish ",46,6,FALSE,FALSE
"religion","judaism","Reconstructionist_Judaism","Reconstructionist Judaism is the first major movement ",54,7,FALSE,FALSE
"religion","judaism","Reform_Judaism","Reform Judaism is a major Jewish denomination ",46,7,FALSE,FALSE
"religion","judaism","Reform_Judaism","The origins of Reform Judaism lie in ",37,7,FALSE,FALSE
"religion","judaism","Reform_Judaism","From its beginning, Reform Judaism attempted to ",48,7,FALSE,FALSE
"religion","judaism","Reform_Judaism","In its early stages, when Reform Judaism ",41,7,FALSE,FALSE
"religion","judaism","Reform_Judaism","The Religious Action Center of Reform Judaism ",46,7,FALSE,FALSE
"religion","judaism","Reform_Judaism","The North American Union for Reform Judaism ",44,7,FALSE,FALSE
"religion","judaism","Reform_Judaism","In 2010, the Movement for Reform Judaism ",41,7,FALSE,FALSE
"religion","judaism","Second_Temple_Judaism","Second Temple Judaism is Judaism between the construction ",58,8,FALSE,FALSE
"religion","judaism","Second_Temple_Judaism","An Introduction to Second Temple ",33,5,FALSE,FALSE
"religion","christianity","Christianity","Christianity is an Abrahamic monotheistic religion ",51,6,FALSE,FALSE
"religion","christianity","Christianity","Christianity began as a Second Temple ",38,6,FALSE,FALSE
"religion","christianity","Christianity","Emperor Constantine the Great decriminalized Christianity ",58,6,FALSE,FALSE
"religion","christianity","Christianity","The early history of Christianity's united ",43,6,FALSE,FALSE
"religion","christianity","Christianity","Christianity played a prominent role in ",40,6,FALSE,FALSE
"religion","christianity","Christianity","Following the Age of Discovery, Christianity ",45,6,FALSE,FALSE
"religion","christianity","Christianity","Christianity is growing in Africa and ",38,6,FALSE,FALSE
"religion","christianity","Christianity","Frequently in Western Christianity, the hands ",46,6,FALSE,FALSE
"religion","christianity","Christianity","Christianity regards the biblical canon, the ",45,6,FALSE,FALSE
"religion","christianity","Christianity","The presence of Christianity in Africa ",39,6,FALSE,FALSE
"religion","christianity","Christianity","King Tiridates III made Christianity the ",41,6,FALSE,FALSE
"religion","christianity","Christianity","At that point, Christianity was still ",38,6,FALSE,FALSE
"religion","christianity","Christianity","Christianity's limited tolerance of Jews was ",45,6,FALSE,FALSE
"religion","christianity","Christianity","Despite the declining numbers, Christianity remains ",52,6,FALSE,FALSE
"religion","christianity","Christianity","It is also reported that Christianity ",38,6,FALSE,FALSE
"religion","christianity","Christianity","Many even attribute Christianity for being ",43,6,FALSE,FALSE
"religion","christianity","Christianity","Christianity has had a significant impact ",42,6,FALSE,FALSE
"religion","christianity","Christianity","Historically, Christianity has often been a ",44,6,FALSE,FALSE
"religion","christianity","Christianity","The civilizing influence of Christianity includes ",50,6,FALSE,FALSE
"religion","christianity","Christianity","In the 2nd century, Christianity was ",37,6,FALSE,FALSE
"religion","christianity","Christianity","Encyclopædia Britannica
Religion & Ethics – Christianity ",57,7,FALSE,TRUE
"religion","christianity","Eastern_Christianity","Eastern Christianity comprises  church families that ",53,6,FALSE,FALSE
"religion","christianity","Eastern_Christianity","Eastern Christianity in the 21st century consists ",50,7,FALSE,FALSE
"religion","christianity","Eastern_Christianity","Major branches or families of Eastern Christianity, ",52,7,FALSE,FALSE
"religion","christianity","Eastern_Christianity","Volume 5, Eastern ",18,3,FALSE,FALSE
"religion","christianity","Eastern_Christianity","""Eastern Christianity in the United ",36,5,FALSE,FALSE
"religion","christianity","Eastern_Christianity","The Blackwell Companion to Eastern ",35,5,FALSE,FALSE
"religion","christianity","Spiritual_Christianity","The term ""Spiritual Christianity"" refers to ""folk ",50,7,FALSE,FALSE
"religion","christianity","Western_Christianity","Western Christianity is one of two sub-divisions ",49,7,FALSE,FALSE
"religion","christianity","Western_Christianity","Western Christianity is composed of the Latin ",46,7,FALSE,FALSE
"religion","christianity","Western_Christianity","Thus, the term ""Western Christianity"" does not ",47,7,FALSE,FALSE
"religion","christianity","Western_Christianity","As such, the adjectives ""Western Christianity"" and ",51,7,FALSE,FALSE
"religion","christianity","Western_Christianity","In Western Christianity's  original area Latin ",47,6,FALSE,FALSE
"religion","christianity","Western_Christianity","""Over the centuries, disagreements separated Western Christianity ",66,7,FALSE,FALSE
"religion","christianity","Christian_deism","Christian deism is a standpoint in the ",39,7,FALSE,FALSE
"religion","christianity","Christian_deism","Christian deism is one of several branches ",43,7,FALSE,FALSE
"religion","christianity","Christian_deism","But a radical anti-Christian Deism, militant in ",48,7,FALSE,FALSE
"religion","christianity","Christian_deism","These two commandments through Christian deism were ",52,7,FALSE,FALSE
"religion","christianity","Christian_deism","Christian deism is therefore based on appreciation ",51,7,FALSE,FALSE
"religion","christianity","Christian_deism","Christian deism is opposed to the doctrine ",43,7,FALSE,FALSE
"religion","christianity","Christian_Zionism","Christian Zionism is a belief among some ",41,7,FALSE,FALSE
"religion","christianity","Christian_Zionism","Popular interest in Christian Zionism was given ",48,7,FALSE,FALSE
"religion","christianity","Christian_Zionism","Political Zionism and Christian Zionism are biblically ",55,7,FALSE,FALSE
"religion","christianity","Christian_Zionism","It criticizes Christian Zionism as an obstacle ",47,7,FALSE,FALSE
"religion","christianity","Christian_Zionism","In Defending Christian Zionism, David Pawson, a ",48,7,FALSE,FALSE
"religion","christianity","Progressive_Christianity","Progressive Christianity is a ""post-liberal movement"" within ",61,7,FALSE,FALSE
"religion","christianity","Progressive_Christianity","Progressive Christianity represents a post-modern theological approach, ",72,7,FALSE,FALSE
"religion","christianity","Progressive_Christianity","Progressive Christianity draws on the insights of ",50,7,FALSE,FALSE
"religion","christianity","Progressive_Christianity","the article, ""Grassroots Progressive Christianity: A Quiet ",59,7,FALSE,FALSE
"religion","christianity","Progressive_Christianity","• As Wolsey mentions, Progressive Christianity ""leans ",54,7,FALSE,TRUE
"religion","christianity","Progressive_Christianity","So Progressive Christianity is often characterized by ",54,7,FALSE,FALSE
"religion","christianity","Christian_fundamentalism","Christian fundamentalism began in the late 19th ",48,7,FALSE,FALSE
"religion","christianity","Christian_fundamentalism","Christian fundamentalism has also been linked to ",49,7,FALSE,FALSE
"religion","christianity","Christian_Reconstructionism","Christian reconstructionism is a fundamentalist Reformed theonomic ",67,7,FALSE,FALSE
"religion","christianity","Christian_Reconstructionism","Most Reformed Christians, however, disavow Christian reconstructionism ",71,7,FALSE,FALSE
"religion","christianity","Christian_Reconstructionism","Prominent advocates of Christian reconstructionism have written ",64,7,FALSE,FALSE
"religion","christianity","Christian_Reconstructionism","Conversely, Christian reconstructionism's founder, Rousas Rushdoony, wrote ",75,7,FALSE,FALSE
"religion","christianity","Christian_Science","Christian Science is a set of beliefs ",38,7,FALSE,FALSE
"religion","christianity","Christian_Science","The book became Christian Science's central text, ",50,7,FALSE,FALSE
"religion","christianity","Christian_Science","Christian Science became the fastest growing religion ",54,7,FALSE,FALSE
"religion","christianity","Christian_Science","There are key differences between Christian Science ",52,7,FALSE,FALSE
"religion","christianity","Christian_Science","Critics of Christian Science blame the religion's ",50,7,FALSE,FALSE
"religion","christianity","Christian_Science","She suggested that Christian Science was a ",43,7,FALSE,FALSE
"religion","christianity","Christian_Science","Christian Science was defined by Eddy as ",41,7,FALSE,FALSE
"religion","christianity","Christian_Science","Eddy allowed exceptions from Christian Science prayer, ",55,7,FALSE,FALSE
"religion","christianity","Christian_Science","She described Christian Science healing as ""Christ ",51,7,FALSE,FALSE
"religion","christianity","Christian_Science","By the end of 1886 Christian Science ",37,7,FALSE,FALSE
"religion","christianity","Christian_Science","In 1890 there were seven Christian Science ",43,7,FALSE,FALSE
"religion","christianity","Christian_Science","His first article about Christian Science was ",46,7,FALSE,FALSE
"religion","christianity","Christian_Science","""There is nothing in Christian Science that ",44,7,FALSE,FALSE
"religion","christianity","Christian_Science","Christian Science did not have missionaries, so ",48,7,FALSE,FALSE
"religion","christianity","Christian_Science","There are also Christian Science nursing ",41,6,FALSE,FALSE
"religion","christianity","Christian_Science","In Australia the Christian Science church was ",46,7,FALSE,FALSE
"religion","christianity","Christian_Science","The church sent a Christian Science nurse ",42,7,FALSE,FALSE
"religion","christianity","Christian_Science","Otherwise the first Christian Science church in ",48,7,FALSE,FALSE
"religion","christianity","Churches_of_Christ","Churches of Christ are autonomous Christian congregations associated ",69,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","For the Churches of Christ, practices not present ",50,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","There are now Churches of Christ in Africa, ",44,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","Modern Churches of Christ have their historical roots ",54,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","Churches of Christ typically offer open communion offering ",59,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","In 2000, the Churches of Christ were the ",41,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","Churches of Christ had a presence in 2,429 ",43,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","Churches of Christ purposefully have no central headquarters, ",62,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","Churches of Christ are linked by their shared ",46,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","Churches of Christ hold to the priesthood of ",45,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","Churches of Christ emphasize that there is no ",46,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","Churches of Christ seek to practice the principle ",50,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","Churches of Christ generally see the Bible as ",46,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","Churches of Christ hold the view that humans ",45,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","Churches of Christ argue that historically immersion was ",57,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","While Churches of Christ do not describe baptism ",49,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","However members of the Churches of Christ reject ",49,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","Churches of Christ have historically practiced a cappella ",58,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","Many leaders argue that the Churches of Christ ",47,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","Because Churches of Christ reject all formalized creeds ",56,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","Churches of Christ do tend to elaborate certain ",48,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","Churches of Christ have moved away from premillennialism ",57,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","Mainstream and conservative churches of Christ bar membership ",62,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","For the Churches of Christ, any practices not ",46,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","The instrumental Christian Churches and Churches of Christ ",59,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","Among the Churches of Christ, Marshall Keeble became ",53,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","Notable Churches of Christ hymn writers have included ",54,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","Churches of Christ grew up independently in several ",52,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","While early Churches of Christ in Australia saw ",48,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","The name ""Churches of Christ"" was formally adopted ",51,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","The Association of Churches of Christ in Britain ",49,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","Many people in more traditional Churches of Christ ",51,8,FALSE,FALSE
"religion","christianity","Churches_of_Christ","Fellowship of Churches of Christ in Great Britain ",50,8,FALSE,FALSE
"religion","christianity","Christian_mysticism","Christian mysticism refers to mystical practices and ",53,7,FALSE,FALSE
"religion","christianity","Esoteric_Christianity","Esoteric Christianity is an ensemble of Christian ",50,7,FALSE,FALSE
"religion","christianity","Esoteric_Christianity","Important influences on Esoteric Christianity are the ",54,7,FALSE,FALSE
"religion","christianity","Esoteric_Christianity","Esoteric Christianity or the Lesser ",36,5,FALSE,FALSE
"religion","christianity","Christian_Kabbalah","Christian Kabbalah ""reinterpreted Kabbalistic doctrine to a ",60,7,FALSE,FALSE
"religion","christianity","Christian_Kabbalah","Later Christian Kabbalah is mostly based on ",44,7,FALSE,FALSE
"religion","christianity","Christian_Kabbalah","): The Christian Kabbalah: Jewish Mystical Books ",49,7,FALSE,FALSE
"religion","christianity","Christian_Kabbalah","Dan, Joseph: Modern Times: The Christian ",41,6,FALSE,FALSE
"religion","christianity","Christian_Kabbalah","""The Genesis of Christian Kabbalah - Early ",43,7,FALSE,FALSE
"religion","christianity","Christian_Kabbalah","""Christian ",11,1,FALSE,FALSE
"religion","christianity","Christian_Universalism","Christian universalism is a school of Christian ",48,7,FALSE,FALSE
"religion","christianity","Christian_Universalism","The term Christian universalism was used in ",44,7,FALSE,FALSE
"religion","christianity","Christian_Universalism","""The remaining central beliefs of Christian universalism ",57,7,FALSE,FALSE
"religion","christianity","Christian_Universalism","In the context of Christian universalism, theosis— ",51,7,FALSE,TRUE
"religion","christianity","Christian_Universalism","Christian Universalism largely passed into obscurity for ",57,7,FALSE,FALSE
"religion","christianity","Christian_Universalism","Liberal Christian Universalism emphasizes the all-inclusive love ",65,7,FALSE,FALSE
"religion","christianity","Christian_Universalism","About the current state of Christian Universalism, ",51,7,FALSE,FALSE
"religion","christianity","Nondenominational_Christianity","Nondenominational Christianity consists of churches which typically ",68,7,FALSE,FALSE
"religion","christianity","Jewish_Christian","Jewish Christians were the followers of a ",42,7,FALSE,FALSE
"religion","christianity","Jewish_Christian","Many see the term Jewish Christians as ",39,7,FALSE,FALSE
"religion","christianity","Jewish_Christian","Jewish Christianity is the foundation of Early ",47,7,FALSE,FALSE
"religion","christianity","Jewish_Christian","Jewish Christians drifted apart from mainstream Judaism, ",57,7,FALSE,FALSE
"religion","christianity","Jewish_Christian","According to McGrath, Jewish Christians, as faithful ",53,7,FALSE,FALSE
"religion","christianity","Jewish_Christian","""Jewish Christians were the original members of ",48,7,FALSE,FALSE
"religion","christianity","Jewish_Christian","As Christianity grew and developed, Jewish Christians ",54,7,FALSE,FALSE
"religion","christianity","Jewish_Christian","Jewish Christians like the Ebionites had an ",44,7,FALSE,FALSE
"religion","christianity","Jewish_Christian","Jewish Christians continued to worship in synagogues ",53,7,FALSE,FALSE
"religion","christianity","Jewish_Christian","Jewish Christians continued to worship in synagogues ",53,7,FALSE,FALSE
"religion","christianity","Jewish_Christian","These Jewish Christians, originally the central group ",54,7,FALSE,FALSE
"religion","christianity","Jewish_Christian","Some Jewish Christian groups, such as the ",42,7,FALSE,FALSE
"religion","christianity","Jewish_Christian","Some Jewish Christians also refer to themselves ",48,7,FALSE,FALSE
"religion","christianity","Church_of_God_and_Saints_of_Christ","The Church of God and Saints of Christ is a Black Hebrew ",57,12,FALSE,FALSE
"religion","christianity","Church_of_God_and_Saints_of_Christ","The Church of God and Saints of Christ, headquarters in Belleville, VA, ",72,12,FALSE,FALSE
"religion","christianity","Church_of_God_and_Saints_of_Christ","In 2001, the Church of God and Saints of Christ was led ",56,12,FALSE,FALSE
"religion","christianity","Israelite_Church_of_God_in_Jesus_Christ","The Israelite Church of God in Jesus Christ, formerly known as the ",67,12,FALSE,FALSE
"religion","christianity","Israelite_Church_of_God_in_Jesus_Christ","The Israelite Church of God in Jesus Christ claims that blacks who ",67,12,FALSE,FALSE
"religion","christianity","Christian_Identity","Christian Identity is a racist, anti-Semitic, and ",50,7,FALSE,FALSE
"religion","christianity","Christian_Identity","Christian Identity beliefs were primarily developed and ",56,7,FALSE,FALSE
"religion","christianity","Christian_Identity","Christian Identity holds that all non-whites will ",50,7,FALSE,FALSE
"religion","christianity","Christian_Identity","However, Christian Identity, which emerged in the ",50,7,FALSE,FALSE
"religion","christianity","Christian_Identity","Links between Christian Identity and the Ku ",44,7,FALSE,FALSE
"religion","christianity","Christian_Identity","Numerous Christian Identity churches preach similar ",52,6,FALSE,FALSE
"religion","christianity","Christian_Identity","Swift quickly converted him to Christian ",41,6,FALSE,FALSE
"religion","christianity","Christian_Identity","Lesser figures participated as Christian Identity theology ",59,7,FALSE,FALSE
"religion","christianity","Christian_Identity","The Christian Identity movement first received widespread ",58,7,FALSE,FALSE
"religion","christianity","Christian_Identity","Due to the promotion of Christian Identity ",43,7,FALSE,FALSE
"religion","christianity","Christian_Identity","The primary spread of Christian Identity teachings ",51,7,FALSE,FALSE
"religion","christianity","Christian_Identity","Christian Identity beliefs were primarily developed and ",56,7,FALSE,FALSE
"religion","christianity","Christian_Identity","An early Christian Identity teacher, Wesley ",44,6,FALSE,FALSE
"religion","christianity","Christian_Identity","No single document expresses the Christian Identity ",52,7,FALSE,FALSE
"religion","christianity","Christian_Identity","Christian Identity adherents assert that the white ",51,7,FALSE,FALSE
"religion","christianity","Christian_Identity","The Christian Identity movement thus seeks alternative ",55,7,FALSE,FALSE
"religion","christianity","Christian_Identity","In short, Christian Identity adherents believe that ",52,7,FALSE,FALSE
"religion","christianity","Christian_Identity","Christian Identity followers believe that Adam and ",51,7,FALSE,FALSE
