"prompt_id","domain","category","subject","prompt","anonymization_review_reason"
"33e31b08aae91a91a2c7","profession","engineering_branches","River_engineering","River engineering works are only required to ","subject_entity_type_unverified"
"6164e157a24efd16a373","profession","engineering_branches","Coastal_engineering","Coastal engineering is a branch of civil engineering ","subject_entity_type_unverified"
"5af00981e5c29b6a60db","profession","engineering_branches","Coastal_engineering","The areas of interest in coastal engineering ","subject_entity_type_unverified"
"6186aee82dc45cea90b8","profession","engineering_branches","Coastal_engineering","Most often, in coastal engineering projects there ","subject_entity_type_unverified"
"f1501e425a43bc6000d6","profession","engineering_branches","Coastal_engineering","The practices in present-day coastal engineering are ","subject_entity_type_unverified"
"0ca06a5bfc869e4a5659","profession","engineering_branches","Groundwater_engineering","Groundwater engineering, another name for hydrogeology, is ","subject_entity_type_unverified"
"57005dc00ac568b6c0f6","profession","engineering_branches","Groundwater_engineering","The main concerns in groundwater engineering include ","subject_entity_type_unverified"
"45f29e6a4b8cdc6f1b86","profession","engineering_branches","Electricity","Electricity is the set of physical ","subject_entity_type_unverified"
"c5ea091d1730a9cee7c7","profession","engineering_branches","Electricity","In the early days, electricity was ","subject_entity_type_unverified"
"d575f9864406d5c84ab4","profession","engineering_branches","Electricity","Electricity is at the heart of ","subject_entity_type_unverified"
"0236ad7d7daa8b3861ee","profession","engineering_branches","Electricity","Even then, practical applications for electricity ","subject_entity_type_unverified"
"ac803e7120530a64513e","profession","engineering_branches","Electricity","Electricity's extraordinary versatility means it can ","subject_entity_type_unverified"
"c322e001cc0231493b0e","profession","engineering_branches","Electricity","Electricity would remain little more than an ","subject_entity_type_unverified"
"1a76d2a7f63c6188329b","profession","engineering_branches","Electricity","Electricity and magnetism were definitively linked ","subject_entity_type_unverified"
"cb32afdcfcac60b71bcd","profession","engineering_branches","Electricity","The informal term static electricity refers to ","subject_entity_type_unverified"
"c03f2608f5c70f287f5c","profession","engineering_branches","Electricity","Electricity is usually sold by the ","subject_entity_type_unverified"
"b467155c03e092623a18","profession","engineering_branches","Electricity","Electric utilities measure power using electricity ","subject_entity_type_unverified"
"f7354cf89f27d8d0a655","profession","engineering_branches","Electricity","Unlike fossil fuels, electricity is a ","subject_entity_type_unverified"
"a2510ebff93255dd35b4","profession","engineering_branches","Electricity","This requires electricity utilities to make ","subject_entity_type_unverified"
"004954455b9f549f452d","profession","engineering_branches","Electricity","Demand for electricity grows with great ","subject_entity_type_unverified"
"2ec4cf00d23563cb1282","profession","engineering_branches","Electricity","Historically, the growth rate for electricity ","subject_entity_type_unverified"
"46516f9ab0e54db0b8bf","profession","engineering_branches","Electricity","Electricity is however still a highly ","subject_entity_type_unverified"
"16aa32fcf79224469606","profession","engineering_branches","Electricity","This phenomenon is known as piezoelectricity, ","subject_entity_type_unverified"
"00dbda9eb3da3b4cb26f","profession","engineering_branches","Electricity","The revitalization of monsters with electricity ","subject_entity_type_unverified"
"f350518b3a62116851fb","profession","engineering_branches","Electricity","As the public familiarity with electricity ","subject_entity_type_unverified"
"e8e63165afceaa59d01f","profession","engineering_branches","Electricity","The masters of electricity, whether ","subject_entity_type_unverified"
"804a55d25adfbf8bbf83","profession","engineering_branches","Electricity","A history of electricity from antiquity ","subject_entity_type_unverified"
"36284be15ad82a649000","profession","engineering_branches","Electricity","""One-Hundred Years of Electricity"", May 1931, ","subject_entity_type_unverified"
"4a6c337e226ff4391080","profession","engineering_branches","Electromagnetism","Electromagnetism is a branch of physics ","subject_entity_type_unverified"
"4885680e48c251e2e55d","profession","engineering_branches","Electromagnetism","The theoretical implications of electromagnetism, particularly ","subject_entity_type_unverified"
"1eabbe564c427e7b0fc1","profession","engineering_branches","Electromagnetism","A theory of electromagnetism, known as ","subject_entity_type_unverified"
"0af49534392cf85797ea","profession","engineering_branches","Electromagnetism","In classical electromagnetism, the behavior of ","subject_entity_type_unverified"
"8ffc4c8f5ee3d2c43f30","profession","engineering_branches","Electromagnetism","(For more information, see Classical ","subject_entity_type_unverified"
"81f4001d38d43b4575f4","profession","engineering_branches","Electromagnetism","Formulas for physical laws of ","subject_entity_type_unverified"
"3b6b8331bd4d9e4ab6f0","profession","engineering_branches","Electronic_engineering","Electronic engineering  is an electrical engineering ","subject_entity_type_unverified"
"9e989a4274819c315cc6","profession","engineering_branches","Communication_channel","A communication channel refers either to a ","subject_entity_type_unverified"
"79c1331db715e0faa5ae","profession","engineering_branches","Communication_channel","These pathways, called communication channels, use two ","subject_entity_type_unverified"
"db318acdb17f465c958d","profession","engineering_branches","Communication_channel","Statistically a communication channel is usually modelled ","subject_entity_type_unverified"
"f81b36972542560c2118","profession","engineering_branches","Communication_channel","Communication channels are also studied in a ","subject_entity_type_unverified"
"bb5aaa6615a0f4c7d0ad","profession","engineering_branches","Computer_program","A computer program is a collection of ","subject_entity_type_unverified"
"026f0c5e028e274a21bb","profession","engineering_branches","Computer_program","A computer program is usually written by ","subject_entity_type_unverified"
"0198565bba0f977b5934","profession","engineering_branches","Computer_program","Alternatively, a computer program may be executed ","subject_entity_type_unverified"
"e642c083c0b7ff108849","profession","engineering_branches","Computer_program","A collection of computer programs, libraries, and ","subject_entity_type_unverified"
"63cfea1794160e7f22f0","profession","engineering_branches","Computer_program","Computer programs may be categorized along functional ","subject_entity_type_unverified"
"e716220217e4b206e68f","profession","engineering_branches","Computer_program","The computer program was written on paper ","subject_entity_type_unverified"
"3f82d53351280aedd681","profession","engineering_branches","Computer_program","Computer programs also were manually input via ","subject_entity_type_unverified"
"a2c66ad9fed4e6119d8c","profession","engineering_branches","Computer_program","The sometimes lengthy process of computer programming ","subject_entity_type_unverified"
"f6a1d4bc8df49f8d02f4","profession","engineering_branches","Computer_program","Compiled computer programs are commonly referred to ","subject_entity_type_unverified"
"5a605a675f5a21631628","profession","engineering_branches","Computer_program","By contrast, compiled computer programs need no ","subject_entity_type_unverified"
"daa529ca990e2db07539","profession","engineering_branches","Computer_program","Just in time compilers pre-compile computer programs ","subject_entity_type_unverified"
"f526977b1b4b76773164","profession","engineering_branches","Computer_program","The modified computer program is subsequently executed ","subject_entity_type_unverified"
"3908a951b243b25af45c","profession","engineering_branches","Computer_program","Desktop apps are traditional computer programs that ","subject_entity_type_unverified"
"f82b9f015d3c7fde0d77","profession","engineering_branches","Computer_program","Firmware is used when the computer program ","subject_entity_type_unverified"
"49516a9b89d29547c3ab","profession","engineering_branches","Computer_program","The Art of Computer Programming, Volume 1, ","subject_entity_type_unverified"
"53b58fcb011e17517504","profession","engineering_branches","Computer_program","The Art of Computer Programming, Volume 2, ","subject_entity_type_unverified"
"dc51b0527d41b3e117e3","profession","engineering_branches","Computer_program","The Art of Computer Programming, Volume 3, ","subject_entity_type_unverified"
"e459c5e3989a2a86c6f3","profession","engineering_branches","Computer_engineering","Computer engineering is a branch of engineering ","subject_entity_type_unverified"
"59f96ff5d66e87816fba","profession","engineering_branches","Computer_engineering","In Europe, accreditation of computer engineering schools ","subject_entity_type_unverified"
"081cc6447020c49b9736","profession","engineering_branches","Computer_engineering","Both computer engineering and electronic engineering programs ","subject_entity_type_unverified"
"052323b00e979f0eb9bf","profession","engineering_branches","Computer_engineering","Most entry-level computer engineering jobs require at least ","subject_entity_type_unverified"
"36e9cd0b9395626976fe","profession","engineering_branches","Computer_engineering","According to BLS, ""a computer engineering major ","subject_entity_type_unverified"
"903ae8ef1a9ec10d1676","profession","engineering_branches","Computer_engineering","However, independent consultants who advertise Computer Engineering, ","subject_entity_type_unverified"
"84b3ea87327dcee3355b","profession","engineering_branches","Computer_engineering","As of 2018, computer embedded computer engineering ","subject_entity_type_unverified"
"a45e50d8730c1a97c25f","profession","engineering_branches","Control_engineering","Control engineering or control systems engineering ","subject_entity_type_unverified"
"6c0a6581e31a00120ac6","profession","engineering_branches","Control_engineering","Control engineering plays an essential role in ","subject_entity_type_unverified"
"9fb14c3b15e8c5562dad","profession","engineering_branches","Control_engineering","Control engineering has a wide range of ","subject_entity_type_unverified"
"c250a1d0d1ece9433c0a","profession","engineering_branches","Control_engineering","In others, control engineering is connected to ","subject_entity_type_unverified"
"4fb7d036d190f8aeb06e","profession","engineering_branches","Control_engineering","However, specialised control engineering departments do exist, ","subject_entity_type_unverified"
"7e11e873ca9837d264b5","profession","engineering_branches","Control_engineering","Students of control engineering may start with ","subject_entity_type_unverified"
"6cf8ee09d5560137524b","profession","engineering_branches","Control_engineering","A history of control engineering, ","subject_entity_type_unverified"
"5b326c2bffd2b343d980","profession","engineering_branches","Control_engineering","A history of control engineering, ","subject_entity_type_unverified"
"58c28b131483ddfecc4d","profession","engineering_branches","Mathematical_model","Mathematical modeling in this way does not ","no_dictionary_match"
"366dffefd4dc5153b9d0","profession","engineering_branches","Mathematical_model","Mathematical Modelling Techniques, New York: ","no_dictionary_match"
"366dffefd4dc5153b9d0","profession","engineering_branches","Mathematical_model","Mathematical Modelling Techniques, New York: ","no_prompt_match"
"28e633f3996dd8b92146","profession","engineering_branches","Mathematical_model","An Introduction to Mathematical Modeling, New York: ","no_dictionary_match"
"28e633f3996dd8b92146","profession","engineering_branches","Mathematical_model","An Introduction to Mathematical Modeling, New York: ","no_prompt_match"
"ea2ffe5fbae42e8f4d5e","profession","engineering_branches","Mathematical_model","Gershenfeld, N. The Nature of Mathematical Modeling, ","no_dictionary_match"
"ea2ffe5fbae42e8f4d5e","profession","engineering_branches","Mathematical_model","Gershenfeld, N. The Nature of Mathematical Modeling, ","no_prompt_match"
"64ddec5cd67fe4da5f3f","profession","engineering_branches","Mathematical_model","Mathematical Modelling of Spatial-Ecological Complex Systems: ","no_dictionary_match"
"64ddec5cd67fe4da5f3f","profession","engineering_branches","Mathematical_model","Mathematical Modelling of Spatial-Ecological Complex Systems: ","no_prompt_match"
"ff3d767fa1d4eaa7ec6f","profession","engineering_branches","Mathematical_model","Plus teacher and student package: Mathematical ","no_dictionary_match"
"f2a51282c09dd74d64fa","profession","engineering_branches","Mathematical_model","Brings together all articles on mathematical modeling ","no_prompt_match"
"f2a51282c09dd74d64fa","profession","engineering_branches","Mathematical_model","Brings together all articles on mathematical modeling ","no_dictionary_match"
"336d015b0adc5c23e8d6","profession","engineering_branches","Telecommunications_engineering","Telecommunications Engineering is an engineering discipline centered ","subject_entity_type_unverified"
"bb3a584fd64a11593378","profession","engineering_branches","Telecommunications_engineering","Telecommunications engineering also overlaps with broadcast ","subject_entity_type_unverified"
"d17cdbeba1bfb5a6c736","profession","engineering_branches","Digital_electronics","Digital electronics  is a field of ","subject_entity_type_unverified"
"310f8ee508d19a578b5d","profession","engineering_branches","Microelectronics","Microelectronics is a subfield of ","subject_entity_type_unverified"
"5072c7fa5df2e87077a6","profession","engineering_branches","Microelectronics","As the name suggests, microelectronics relates to ","subject_entity_type_unverified"
"ba821cb85a47b41f11f1","profession","engineering_branches","Microelectronics","Today, microelectronics design is largely aided by ","subject_entity_type_unverified"
"063040b2f70239c755a3","profession","engineering_branches","Software_engineering","Software engineering is the systematic application of ","subject_entity_type_unverified"
"20039328fc8c0dc04832","profession","engineering_branches","Software_engineering","Software engineering is a branch of computing ","subject_entity_type_unverified"
"0875c5399b6695dbce08","profession","engineering_branches","Software_engineering","The origins of the term ""software engineering"" ","subject_entity_type_unverified"
"07c7948e7fc1689ab7a7","profession","engineering_branches","Software_engineering","The term ""software engineering"" appeared in a ","subject_entity_type_unverified"
"51bcac5e0b136f4481e6","profession","engineering_branches","Software_engineering","The 40th International Conference on Software Engineering ","subject_entity_type_unverified"
"44da085b840545b51143","profession","engineering_branches","Software_engineering","Modern, generally accepted best-practices for software engineering ","subject_entity_type_unverified"
"1c8f40971f5294febf39","profession","engineering_branches","Software_engineering","A number of universities have Software Engineering ","subject_entity_type_unverified"
"97a2096b6b0197c9afec","profession","engineering_branches","Software_engineering","The IEEE's Guide to the Software Engineering ","subject_entity_type_unverified"
"68debec34cfbc6172101","profession","engineering_branches","Software_engineering","The IEEE also promulgates a ""Software Engineering ","subject_entity_type_unverified"
"85fa8138c958f77a9607","profession","engineering_branches","Software_engineering","Broader certification of general software engineering skills ","subject_entity_type_unverified"
"fb5cd326dbf71f48a171","profession","engineering_branches","Software_engineering","As with other aspects of software engineering ","subject_entity_type_unverified"
"248a0101ddcc0d6074e4","profession","engineering_branches","Software_engineering","Software engineering extends engineering and draws on ","subject_entity_type_unverified"
"661ad223d4e87c17e90d","profession","engineering_branches","Software_engineering","Software engineering, of course, presents itself as ","subject_entity_type_unverified"
"fde30aac62121a7b6524","profession","engineering_branches","Software_engineering","An Integrated Approach to Software ","subject_entity_type_unverified"
"9bcb439ff3351329676c","profession","engineering_branches","Software_engineering","Object-oriented software engineering : using UML, patterns, ","subject_entity_type_unverified"
"ac0bd6956c67bffb217e","profession","engineering_branches","Software_engineering","Software engineering for embedded systems : methods, ","subject_entity_type_unverified"
"76b15909659d80a2d24b","profession","engineering_branches","Embedded_systems","Embedded systems control many devices in common ","subject_entity_type_unverified"
"a64848e453998ef76100","profession","engineering_branches","Embedded_systems","Some embedded systems are mass-produced, benefiting from ","subject_entity_type_unverified"
"fdd3ee944a0f6f5a7524","profession","engineering_branches","Embedded_systems","Embedded systems range from portable devices such as ","subject_entity_type_unverified"
"b9d118c91c502afd32ac","profession","engineering_branches","Embedded_systems","Telecommunications systems employ numerous embedded systems from ","subject_entity_type_unverified"
"a45693879df4046324ab","profession","engineering_branches","Embedded_systems","Medical equipment uses embedded systems for vital ","subject_entity_type_unverified"
"b957fc20fd7808f7b42b","profession","engineering_branches","Embedded_systems","Embedded systems within medical equipment are often ","subject_entity_type_unverified"
"ad27559734c575eb6ec3","profession","engineering_branches","Embedded_systems","In dealing with security, the embedded systems ","subject_entity_type_unverified"
"18aceca50c187fe32542","profession","engineering_branches","Embedded_systems","Embedded systems are not always standalone ","subject_entity_type_unverified"
"2ab3f1ad003dd61cba17","profession","engineering_branches","Embedded_systems","Many embedded systems consist of small parts ","subject_entity_type_unverified"
"fc3908044db0c3770330","profession","engineering_branches","Embedded_systems","The program instructions written for embedded systems ","subject_entity_type_unverified"
"6c5aad84a7a463117f9c","profession","engineering_branches","Embedded_systems","However, most ready-made embedded systems boards are ","subject_entity_type_unverified"
"9ef19cd188e821020b2f","profession","engineering_branches","Embedded_systems","Implementation of embedded systems has advanced so ","subject_entity_type_unverified"
"8988f46bd87bbf65e3df","profession","engineering_branches","Embedded_systems","Embedded systems are commonly found in consumer, ","subject_entity_type_unverified"
"91152533a463a5127a93","profession","engineering_branches","Embedded_systems","Some examples of embedded systems are MP3 ","subject_entity_type_unverified"
"d614cde40c3c23e0230c","profession","engineering_branches","Embedded_systems","An increasing number of embedded systems today ","subject_entity_type_unverified"
"2695b2e47c492c670ba3","profession","engineering_branches","Embedded_systems","For low-volume or prototype embedded systems, general-purpose ","subject_entity_type_unverified"
"ea66de19f97145dff84f","profession","engineering_branches","Embedded_systems","Embedded Systems, An Introduction Using the Renesas ","subject_entity_type_unverified"
"4ec2d1184c0c19a2e960","profession","engineering_branches","Digital_signal_processing","Digital signal processing is the use of digital ","subject_entity_type_unverified"
"b5ee574f21df85da3ec9","profession","engineering_branches","Digital_signal_processing","Digital signal processing is also fundamental to digital ","subject_entity_type_unverified"
"e86840319b998e6114c1","profession","engineering_branches","Digital_signal_processing","Additional technologies for digital signal processing include more ","subject_entity_type_unverified"
"382f821869be8806025a","profession","engineering_branches","Digital_image_processing","In computer science, digital image processing is the ","subject_entity_type_unverified"
"a7574e1e674aae907cc0","profession","engineering_branches","Digital_image_processing","The generation and development of digital image processing ","subject_entity_type_unverified"
"cf125a16953360770e48","profession","engineering_branches","Digital_image_processing","Digital image processing technology for medical applications was ","subject_entity_type_unverified"
"86befcabbb94ee2b9504","profession","engineering_branches","Digital_image_processing","Fundamentals of Digital Image Processing: A Practical ","subject_entity_type_unverified"
"4c8fd23fdecda8acc915","profession","engineering_branches","Digital_image_processing","Digital Image Processing: An Algorithmic Approach Using ","subject_entity_type_unverified"
"b88cb0edeb20214dc58e","profession","engineering_branches","Computer_science","Computer science is the study of processes ","subject_entity_type_unverified"
"d83883611e19f6b8eaf1","profession","engineering_branches","Computer_science","Computer science began to be established as ","subject_entity_type_unverified"
"9632505936dececa2f09","profession","engineering_branches","Computer_science","The world's first computer science degree program, ","subject_entity_type_unverified"
"2e836df1fdc2812fe6fd","profession","engineering_branches","Computer_science","The first computer science department in the ","subject_entity_type_unverified"
"1db3817a486e0d1acf82","profession","engineering_branches","Computer_science","During the late 1950s, the computer science ","subject_entity_type_unverified"
"4acf13132276c9712c28","profession","engineering_branches","Computer_science","Computer science research also often intersects other ","subject_entity_type_unverified"
"9a20f4aa4ce52be11f5f","profession","engineering_branches","Computer_science","Computer science is considered by some to ","subject_entity_type_unverified"
"b8c79b50983c6ed05b9c","profession","engineering_branches","Computer_science","Early computer science was strongly influenced by ","subject_entity_type_unverified"
"655d19f49b03ec5d735b","profession","engineering_branches","Computer_science","Computer science departments with a mathematics emphasis ","subject_entity_type_unverified"
"70bb6f0d83c3653e3567","profession","engineering_branches","Computer_science","Computer science focuses on methods involved in ","subject_entity_type_unverified"
"956b94371fd5aa02a99a","profession","engineering_branches","Computer_science","As a discipline, computer science spans a ","subject_entity_type_unverified"
"584b8ed38c55ab61f76a","profession","engineering_branches","Computer_science","DBLP Computer Science Bibliography: computer science bibliography ","subject_entity_type_unverified"
"604ab7cfe540df888c3a","profession","engineering_branches","Computer_science","Computer Science Must be Considered as an ","subject_entity_type_unverified"
"4fdc230909cf43b57503","profession","engineering_branches","Computer_network","A computer network is a group of ","subject_entity_type_unverified"
"eea464299b6f387b1681","profession","engineering_branches","Computer_network","The nodes of a computer network may ","subject_entity_type_unverified"
"340734d5dc6dbec64677","profession","engineering_branches","Computer_network","Computer networks may be classified by many ","subject_entity_type_unverified"
"a219337e373137cc3a56","profession","engineering_branches","Computer_network","The best-known computer network is the ","subject_entity_type_unverified"
"d872a5a06b1942aa9cd6","profession","engineering_branches","Computer_network","Computer networks support many applications and services, ","subject_entity_type_unverified"
"8c54b80feaac0ed0b5c9","profession","engineering_branches","Computer_network","Computer networking was influenced by a wide array of ","subject_entity_type_unverified"
"62e6381703255629e22c","profession","engineering_branches","Computer_network","William Stallings, Computer Networking with Internet Protocols ","subject_entity_type_unverified"
"a9957820c63e8c1390fb","profession","engineering_branches","Computer_network","Important publications in computer networks
Network Communication Architecture ","subject_entity_type_unverified"
"5d23aa7a55d899419e08","profession","engineering_branches","Power_engineering","Power engineering, also called power systems engineering, ","subject_entity_type_unverified"
"a861769e70590ac2db45","profession","engineering_branches","Power_engineering","Power engineering draws the majority of its ","subject_entity_type_unverified"
"51ded781c04ccd0ff07f","profession","engineering_branches","Power_system_protection","Power system protection is a branch of electrical ","subject_entity_type_unverified"
"4d0e9164a6acdeabfe15","profession","engineering_branches","Measuring_instrument","A measuring instrument is a device for ","subject_entity_type_unverified"
"0fe34178cdf3b07fb1e0","profession","engineering_branches","Measuring_instrument","Measuring instruments, and formal test methods which ","subject_entity_type_unverified"
"5f766a109f63392c5feb","profession","engineering_branches","Measuring_instrument","All measuring instruments are subject to varying ","subject_entity_type_unverified"
"6450b915c774a8b8ade1","profession","engineering_branches","Measuring_instrument","Today, the  usual measuring instruments for ","subject_entity_type_unverified"
"ffa077741134699bccf8","profession","engineering_branches","Telecommunications","Given this growth, telecommunications play an ","subject_entity_type_unverified"
"1243e89ce03b5281ce4c","profession","engineering_branches","Telecommunications","Dot-Dash to Dot.Com: How Modern Telecommunications ","subject_entity_type_unverified"
"c24abf29c897d1625ff6","profession","engineering_branches","Partial_discharge","In electrical engineering,  partial discharge is ","subject_entity_type_unverified"
"c82e9b726c26e6d732c4","profession","engineering_branches","Partial_discharge","Protracted partial discharge can erode solid insulation ","subject_entity_type_unverified"
"1e21548e1fa217f208a1","profession","engineering_branches","Partial_discharge","Partial discharges within an insulating material are ","subject_entity_type_unverified"
"c4c3a5238d15fae635e5","profession","engineering_branches","Partial_discharge","Partial discharge measurement can localize the damaged ","subject_entity_type_unverified"
"145b13038201636c602d","profession","engineering_branches","Partial_discharge","Data collected during partial discharge testing is ","subject_entity_type_unverified"
"f7096387722dcff86618","profession","engineering_branches","Partial_discharge","Partial discharge measurement is applicable  to ","subject_entity_type_unverified"
"eaf08091a383adb2c317","profession","engineering_branches","Partial_discharge","Partial discharge measurement is routinely carried out ","subject_entity_type_unverified"
"368636659a6471725f6d","profession","engineering_branches","Partial_discharge","Partial discharge currents tend to be of ","subject_entity_type_unverified"
"4a38c16b857d6d67a14b","profession","engineering_branches","Partial_discharge","The usual way of quantifying partial discharge ","subject_entity_type_unverified"
"e415e816c70d74a41d1b","profession","engineering_branches","Partial_discharge","The intensity of partial discharge is displayed ","subject_entity_type_unverified"
"62edd235ffa4c4adc05a","profession","engineering_branches","Partial_discharge","They are displayed in a partial discharge ","subject_entity_type_unverified"
"6e165f9a4fbb561eddef","profession","engineering_branches","Partial_discharge","A phase-related depiction of the partial discharges ","subject_entity_type_unverified"
"843478ca7f6e1d1aed66","profession","engineering_branches","Partial_discharge","TEVs occur because the partial discharge creates ","subject_entity_type_unverified"
"1ecb033de5bf0f6694b8","profession","engineering_branches","Partial_discharge","The cumulative effect of partial discharges within ","subject_entity_type_unverified"
"885706a9a4fd1849beab","profession","engineering_branches","Partial_discharge","In paper-insulated high-voltage cables, partial discharges begin ","subject_entity_type_unverified"
"d6b06b01d2742be27ae9","profession","engineering_branches","Partial_discharge","Partial discharges dissipate energy in the form of ","subject_entity_type_unverified"
"a2cf54e0f86340cb4e03","profession","engineering_branches","Partial_discharge","Advanced technique for partial discharge detection and ","subject_entity_type_unverified"
"84840fb1bd0fff2314ce","profession","engineering_branches","Partial_discharge","Partial Discharge Technical Articles and Papers
Measurement and ","subject_entity_type_unverified"
"e33ccb1801f939ef0565","profession","engineering_branches","Electric_motors","Most electric motors operate through the interaction between ","subject_entity_type_unverified"
"cd314089da575050a2f4","profession","engineering_branches","Electric_motors","Electric motors can be powered by direct ","subject_entity_type_unverified"
"af0dfe42cacdd878586f","profession","engineering_branches","Electric_motors","Electric motors may be classified by considerations such as power ","subject_entity_type_unverified"
"daa8159ca419c5d7bfb9","profession","engineering_branches","Electric_motors","The largest electric motors are used for ","subject_entity_type_unverified"
"ed059f350afdf5584ed1","profession","engineering_branches","Electric_motors","Electric motors are found in industrial fans, ","subject_entity_type_unverified"
"57e0348204cbbb51824c","profession","engineering_branches","Electric_motors","Electric motors produce linear or rotary force ","subject_entity_type_unverified"
"37d55f5a4cf1fec5812f","profession","engineering_branches","Electric_motors","However, electric motors are not as convenient or ","subject_entity_type_unverified"
"214e83ea03efd05f5d52","profession","engineering_branches","Electric_motors","This allowed Sprague to use electric motors ","subject_entity_type_unverified"
"ca97a1d5da6bbfe88bfc","profession","engineering_branches","Electric_motors","The development of electric motors of acceptable ","subject_entity_type_unverified"
"07b2ca8d1f426330f548","profession","engineering_branches","Electric_motors","Electric motors applied in agriculture eliminated human ","subject_entity_type_unverified"
"68a35131aae650bd1c61","profession","engineering_branches","Electric_motors","Household uses) of electric motors reduced heavy ","subject_entity_type_unverified"
"26abccac5f742780108c","profession","engineering_branches","Electric_motors","Today, electric motors consume more than half of ","subject_entity_type_unverified"
"514dd36fba61f8c4eaf6","profession","engineering_branches","Electric_motors","Doubly-fed electric motors are machines with an ","subject_entity_type_unverified"
"b5ab8db92d6e1d7447af","profession","engineering_branches","Electric_motors","Electric motors have efficiencies ranging from 20% ","subject_entity_type_unverified"
"2ee20490e605c7c55816","profession","engineering_branches","Electric_motors","Electric motors can achieve densities of up to ","subject_entity_type_unverified"
"873fd62443483df3ba28","profession","engineering_branches","Electric_motors","Conventional electric motors instead employ magnetic attraction ","subject_entity_type_unverified"
"c635c8c8fded9f9edb05","profession","engineering_branches","Electric_motors","Piezoelectric motors make use of the converse ","subject_entity_type_unverified"
"f3fa09ab369e228213c2","profession","engineering_branches","Electric_generators","In the first practical electric generators, called ","subject_entity_type_unverified"
"9a012b46d4bd58195270","profession","engineering_branches","Switchgear","In an electric power system, switchgear ","subject_entity_type_unverified"
"9d5d3281cf931111521c","profession","engineering_branches","Switchgear","Switchgear is used both to de-energize ","subject_entity_type_unverified"
"80daaf9d498f09904ead","profession","engineering_branches","Switchgear","Oil-filled switchgear equipment allow arc energy ","subject_entity_type_unverified"
"75c93c62329c5a86724e","profession","engineering_branches","Switchgear","High-voltage switchgear was invented at the ","subject_entity_type_unverified"
"f91b9be76913757b2f5f","profession","engineering_branches","Switchgear","The switchgear on the low-voltage side ","subject_entity_type_unverified"
"e097f7b8efd6f2e22da5","profession","engineering_branches","Switchgear","Switchgear also provides isolation of circuits ","subject_entity_type_unverified"
"3a8c564de55a53d2385b","profession","engineering_branches","Switchgear","Switchgear is also used to enhance ","subject_entity_type_unverified"
"f46b3aebf89a8b3384fe","profession","engineering_branches","Switchgear","However, such switchgear cannot be used ","subject_entity_type_unverified"
"c345e92f995fc40577d5","profession","engineering_branches","Switchgear","For higher voltages, switchgear is typically mounted ","subject_entity_type_unverified"
"563089efbe59695ace90","profession","engineering_branches","Switchgear","Gas-insulated switchgear saves space compared with ","subject_entity_type_unverified"
"3ecf58a8627a2ae4dadf","profession","engineering_branches","Switchgear","Oil insulated switchgear presents an oil spill ","subject_entity_type_unverified"
"1038302853857942f268","profession","engineering_branches","Switchgear","Indoor switchgear can also be type ","subject_entity_type_unverified"
"240bacde3f0ab92e9f8a","profession","engineering_branches","Switchgear","Switchgear systems require continuous maintenance and ","subject_entity_type_unverified"
"756ec3ea7d89560f9a9b","profession","engineering_branches","Optical_engineering","Optical engineering is the field of study ","subject_entity_type_unverified"
"f69c046c6029fca3252e","profession","engineering_branches","Optical_engineering","Optical engineering deals with design of optical ","subject_entity_type_unverified"
"374225c74105b7dbaac1","profession","engineering_branches","Optical_engineering","Other prominent optical engineering applications include optical ","subject_entity_type_unverified"
"75a24f6f4d63e3408a6d","profession","engineering_branches","Optical_engineering","Optical engineering metrology uses optical methods to ","subject_entity_type_unverified"
"6e126637ae877f3b9f39","profession","engineering_branches","Acoustical_engineering","Acoustical engineering is the branch of engineering ","subject_entity_type_unverified"
"d025b418c9e4fd1b0a36","profession","engineering_branches","Acoustical_engineering","One goal of acoustical engineering can be ","subject_entity_type_unverified"
"f053a3a365c132c84a4b","profession","engineering_branches","Acoustical_engineering","But acoustical engineering is not just about ","subject_entity_type_unverified"
"dd09b23117cebe7b9197","profession","engineering_branches","Acoustical_engineering","Acoustical engineering can go beyond noise control ","subject_entity_type_unverified"
"c8217348f926202157d8","profession","engineering_branches","Manufacturing_engineering","Manufacturing Engineering is a branch of professional ","subject_entity_type_unverified"
"eb050b64d8b2937d046e","profession","engineering_branches","Manufacturing_engineering","Manufacturing engineering requires the ability to plan ","subject_entity_type_unverified"
"d8a709da5162a497abfc","profession","engineering_branches","Manufacturing_engineering","Manufacturing engineering is considered to be a ","subject_entity_type_unverified"
"6264e79b724cbbf8c9c8","profession","engineering_branches","Manufacturing_engineering","This field of manufacturing engineering emerged from ","subject_entity_type_unverified"
"bc684f9bb6f5e915fb1d","profession","engineering_branches","Manufacturing_engineering","Robots are used extensively in manufacturing ","subject_entity_type_unverified"
"66bdfc5f6062aa8661ef","profession","engineering_branches","Manufacturing_engineering","Working as a manufacturing engineering technologist involves ","subject_entity_type_unverified"
"dfedbc15e5a257424858","profession","engineering_branches","Manufacturing_engineering","Just as manufacturing engineering is linked with ","subject_entity_type_unverified"
"28f3e31cf3b46fd6b868","profession","engineering_branches","Manufacturing_engineering","Successful students in manufacturing engineering degree programs ","subject_entity_type_unverified"
"fc3d74610484f2a814ec","profession","engineering_branches","Optics","Optics is the branch of physics ","subject_entity_type_unverified"
