pilot_row_id,entity,label,start_char,end_char,replaced_in_preview
504,the blog,DATE,43,51,False
504,American,NORP,118,126,False
504,10,CARDINAL,186,188,False
505,American,NORP,22,30,False
505,7th,ORDINAL,41,44,False
505,Kung Fu,GPE,66,73,False
505,Hollywood,GPE,90,99,False
505,California,GPE,101,111,False
505,400,CARDINAL,137,140,False
505,Kung Fu,GPE,184,191,False
506,James Naughton,PERSON,0,14,True
506,American,NORP,21,29,False
506,the University of Washington,ORG,83,111,False
506,the University of Washington,ORG,149,177,False
506,the University of Wisconsin,ORG,182,209,False
507,2006,DATE,3,7,False
507,Paul Newman,PERSON,9,20,True
507,Safe 35,ORG,37,44,False
508,Jeff Imada,PERSON,0,10,True
508,American,NORP,17,25,False
508,2nd,ORDINAL,42,45,False
508,Judo,PERSON,67,71,True
508,Cool,PERSON,136,140,True
508,WWE,ORG,149,152,False
508,Imada,ORG,154,159,False
508,first,ORDINAL,185,190,False
508,African-American,NORP,191,207,False
509,Rusty Jacobs,PERSON,0,12,True
509,American,NORP,19,27,False
509,New York,GPE,78,86,False
509,New York,GPE,88,96,False
509,Hollywood,GPE,110,119,False
509,California,GPE,121,131,False
509,USA,GPE,133,136,False
509,"March 3, 1926",DATE,153,166,False
510,Conrad Janis,PERSON,0,12,True
510,American,NORP,19,27,False
510,1946,DATE,53,57,False
510,Brooklyn,GPE,74,82,False
510,New York,GPE,84,92,False
510,New York City,GPE,121,134,False
510,Janis,PERSON,163,168,True
511,Claude Jarman Jr.,PERSON,0,17,True
511,American,NORP,24,32,False
511,Benjamin Button,PERSON,96,111,True
511,1931,DATE,119,123,False
511,Ben-Hur,WORK_OF_ART,130,137,False
511,The Best Years of Our Lives,WORK_OF_ART,171,198,False
512,Herbert Jefferson Jr.,PERSON,0,21,True
512,American,NORP,28,36,False
512,The Jeffersons,WORK_OF_ART,128,142,False
512,1975–1985,CARDINAL,145,154,False
512,F Troop,PRODUCT,158,165,False
512,19,CARDINAL,168,170,False
513,Jake Johnson,PERSON,0,12,True
513,American,NORP,19,27,False
513,an Academy Award for Best Picture,ORG,72,105,False
513,Jake Johnson,PERSON,138,150,True
513,American,NORP,157,165,False
514,Cyril Gardner,PERSON,0,13,True
514,French,NORP,20,26,False
514,American,NORP,32,40,False
514,Harland,PERSON,84,91,True
514,the American Broadcasting Company,ORG,139,172,False
514,1990,DATE,178,182,False
514,1992,DATE,186,190,False
515,Jack Garner,PERSON,0,11,True
515,American,NORP,19,27,False
515,The Fugitive,WORK_OF_ART,94,106,False
515,Jack Garner,PERSON,110,121,True
515,American,NORP,129,137,False
515,U.S.,GPE,167,171,False
515,Samuel H. H.,PERSON,180,192,True
516,Carl Gerard,PERSON,0,11,True
516,Carl Gerrard,PERSON,35,47,True
516,"January 6, 1952",DATE,55,70,False
516,Cleveland,GPE,75,84,False
516,Ohio,GPE,86,90,False
516,American,NORP,98,106,False
517,Luciano Giancarlo,PERSON,0,17,True
517,American,NORP,25,33,False
517,1960s,DATE,43,48,False
517,70s,CARDINAL,53,56,False
518,Alan Gifford,PERSON,0,12,True
518,John Lennox,PERSON,19,30,True
518,18th-century,DATE,39,51,False
518,English,LANGUAGE,52,59,False
518,first,ORDINAL,96,101,False
518,European,NORP,102,110,False
518,Andes,LOC,124,129,False
518,Gifford,PERSON,193,200,True
519,Frank Gillmore,PERSON,0,14,True
519,1973,DATE,44,48,False
519,the National Archives of the,ORG,117,145,False
519,UK,GPE,146,148,False
519,three decades,DATE,177,190,False
519,the Department of Archives and Manus,ORG,209,245,False
520,Frank Gillmore,PERSON,0,14,True
520,the Chiswick 9.65,FAC,31,48,False
521,Working 80 Hours,LAW,33,49,False
521,Penn Badgley,PERSON,93,105,True
521,Easy A,WORK_OF_ART,147,153,False
521,80 hours,TIME,173,181,False
522,Joe Don Baker,PERSON,0,13,True
522,American,NORP,20,28,False
522,the 1970s,DATE,108,117,False
522,1980s,DATE,122,127,False
522,first,ORDINAL,132,137,False
522,1972,DATE,168,172,False
523,Al Bandiero,PERSON,0,11,True
523,American,NORP,19,27,False
523,Bob Balaban,PERSON,57,68,True
523,Michael B.  Price,PERSON,85,102,True
523,1995,DATE,124,128,False
523,Jeff Bridges,PERSON,140,152,True
524,2013,DATE,3,7,False
524,David Banner,PERSON,9,21,True
524,the 10th season,DATE,34,49,False
524,Tony Soprano,PERSON,69,81,True
524,one,CARDINAL,90,93,False
525,Ben Bard Drama,PERSON,25,39,True
525,21 years,DATE,41,49,False
525,Washington,GPE,85,95,False
525,Ben Bard Drama,PERSON,168,182,True
525,21 years,DATE,184,192,False
526,Clarence Barr,PERSON,0,13,True
526,American,NORP,21,29,False
526,20th century,DATE,39,51,False
526,1942,DATE,70,74,False
526,British,NORP,88,95,False
526,WWII,EVENT,133,137,False
527,Ben Easter,PERSON,0,10,True
527,American,NORP,17,25,False
527,4th Dan Black Belt,PERSON,36,54,True
527,Karate,GPE,58,64,False
527,Marcus,GPE,149,155,False
527,CW,ORG,163,165,False
528,Richard Edson,PERSON,0,13,True
528,American,NORP,20,28,False
528,"February 28, 1950",DATE,52,69,False
528,New York City,GPE,73,86,False
528,the 1980s,DATE,121,130,False
528,Married... With Children,WORK_OF_ART,139,163,False
529,Bob Elkins,PERSON,0,10,True
530,Eric Emerson,PERSON,0,12,True
530,American,NORP,20,28,False
530,1980s,DATE,47,52,False
530,"20,000",MONEY,162,168,False
530,198,CARDINAL,183,186,False
531,Glenn Langan,PERSON,0,12,True
531,American,NORP,20,28,False
531,over 140,CARDINAL,62,70,False
531,the 1960s through the 1990s,DATE,105,132,False
531,Langan,PERSON,134,140,True
531,1938,DATE,153,157,False
532,1990,DATE,40,44,False
532,Tony Award,PERSON,45,55,True
532,Best Actor,ORG,67,77,False
532,Comedy,PERSON,83,89,True
532,first,ORDINAL,199,204,False
532,Tony Award,PERSON,205,215,True
533,Greg Lauren,PERSON,0,11,True
533,American,NORP,19,27,False
533,"March 1, 1979",DATE,52,65,False
533,New York,GPE,70,78,False
533,New York,GPE,80,88,False
533,USA,GPE,90,93,False
533,Frank,PERSON,128,133,True
533,The Sop,WORK_OF_ART,160,167,False
534,Greg Lauren,PERSON,0,11,True
534,American,NORP,19,27,False
534,98 Degrees,QUANTITY,70,80,False
534,1980,DATE,97,101,False
534,the age of 13,DATE,162,175,False
535,Eddie Lawrence's,PERSON,0,16,True
535,the Golden Age,FAC,75,89,False
535,American,NORP,93,101,False
535,the 1940s,DATE,157,166,False
536,Conan Lee Gray,PERSON,0,14,True
536,American,NORP,21,29,False
536,the age of seven,DATE,136,152,False
536,April 1,DATE,212,219,False
537,Milton Kaiman,PERSON,0,13,True
537,Milt Kamen,PERSON,31,41,True
537,91,DATE,43,45,False
537,Hollywood,GPE,82,91,False
537,hundreds,CARDINAL,119,127,False
537,Monday,DATE,164,170,False
537,Pacific Palisades,GPE,186,203,False
537,Calif.,GPE,205,211,False
538,Johnny Kastl,PERSON,0,12,True
538,American,NORP,19,27,False
538,the Disney Channel,ORG,95,113,False
538,The Ghost,WORK_OF_ART,122,131,False
538,Molly McGee,PERSON,136,147,True
538,Carl,PERSON,169,173,True
538,The Josh Files,WORK_OF_ART,201,215,False
539,Washington,GPE,3,13,False
539,Buster Keaton's,PERSON,32,47,True
539,Silent Shorts,ORG,48,61,False
539,42nd Street,FAC,65,76,False
539,Buster Keaton / Written,PERSON,90,113,True
539,Buster Keaton,PERSON,118,131,True
539,three,CARDINAL,168,173,False
539,Keaton,ORG,191,197,False
540,the years,DATE,3,12,False
540,Joe Keaton,PERSON,22,32,True
540,Shadow,ORG,75,81,False
541,Don Keefer,PERSON,0,10,True
541,the age of 99,DATE,19,32,False
541,2016,DATE,36,40,False
541,1916,DATE,57,61,False
541,the year,DATE,114,122,False
542,Jack Kehoe,PERSON,0,10,True
542,American,NORP,18,26,False
542,Chicago Illinois,GPE,68,84,False
542,USA,GPE,86,89,False
542,Chicago Illinois,GPE,102,118,False
542,USA,GPE,120,123,False
542,the Marx Brothers,ORG,186,203,False
543,"June 30, 2013",DATE,3,16,False
543,R. Kelly,PERSON,18,26,True
543,12,CARDINAL,37,39,False
543,2013,DATE,53,57,False
543,the Dolby Theater,ORG,104,121,False
543,Hollywood,GPE,125,134,False
543,Kelly,PERSON,145,150,True
543,first,ORDINAL,153,158,False
543,the iHeartRadio Music Awards,ORG,173,201,False
544,Thomas Vincent Kelly,PERSON,0,20,True
544,American,NORP,27,35,False
544,22-year-old,DATE,45,56,False
544,1977 to 2004,DATE,107,119,False
544,1953,DATE,137,141,False
544,Kelly,PERSON,143,148,True
545,Ed Kemmer,PERSON,0,9,True
545,American,NORP,17,25,False
545,4th,ORDINAL,41,44,False
545,over 200,CARDINAL,91,99,False
546,Johnny Kemper,PERSON,0,13,True
546,American,NORP,21,29,False
546,1960s,DATE,46,51,False
546,first,ORDINAL,97,102,False
546,John Kemper,PERSON,145,156,True
546,1928,DATE,160,164,False
546,Fort Wayne,GPE,168,178,False
547,Guy Kent,PERSON,0,8,True
547,American,NORP,15,23,False
547,The Fairly OddParents,WORK_OF_ART,101,122,False
547,Guy Kent,PERSON,196,204,True
547,June,DATE,217,221,False
548,Kurt Yaeger,PERSON,0,11,True
548,American,NORP,18,26,False
548,the University of Massachusetts Amherst,ORG,150,189,False
548,Loy,PERSON,222,225,True
549,Henny Youngman,PERSON,5,19,True
549,1940s,DATE,41,46,False
549,Henny Youngman,PERSON,62,76,True
550,Matthew Yuan,PERSON,0,12,True
550,American,NORP,19,27,False
550,21-year-old,DATE,38,49,False
550,2020,DATE,124,128,False
550,The Goldfinch,WORK_OF_ART,135,148,False
550,202,CARDINAL,173,176,False
551,Harris Yulin,PERSON,0,12,True
551,American,NORP,19,27,False
552,Ben Warheit,PERSON,0,11,True
552,American,NORP,18,26,False
552,The Noovo Network,WORK_OF_ART,129,146,False
553,Bryant Washburn,PERSON,0,15,True
553,American,NORP,23,31,False
553,1912–2000,CARDINAL,43,52,False
553,1953,DATE,99,103,False
553,"""The Fugitive",WORK_OF_ART,109,122,False
553,Harrison Ford,PERSON,157,170,True
554,Steve J. Palmer,PERSON,0,15,True
554,American,NORP,22,30,False
554,Mike Logan,PERSON,90,100,True
554,the 1990s,DATE,104,113,False
554,L.A. Heat,WORK_OF_ART,125,134,False
554,the 1980s,DATE,173,182,False
555,Franklin Pangborn,PERSON,0,17,True
555,American,NORP,25,33,False
555,The Steve Allen Tonight Show,WORK_OF_ART,57,85,False
555,Steve Allen,PERSON,119,130,True
555,Franklin Pangborn,PERSON,159,176,True
555,Franklin Pangborn,PERSON,204,221,True
556,Paul Pape,PERSON,0,9,True
556,American,NORP,16,24,False
556,24,CARDINAL,35,37,False
556,2000,DATE,192,196,False
556,''The,WORK_OF_ART,202,207,False
557,2014,DATE,3,7,False
557,Jay Park,PERSON,9,17,True
557,South  Korea,GPE,31,43,False
557,the United States,GPE,69,86,False
557,US,GPE,95,97,False
557,Chicago,GPE,128,135,False
557,New York City,GPE,150,163,False
557,Los Angeles,GPE,182,193,False
558,Jay Park,PERSON,0,8,True
558,first,ORDINAL,20,25,False
558,2NE1,CARDINAL,36,40,False
558,one,CARDINAL,111,114,False
558,first,ORDINAL,122,127,False
559,August,DATE,3,9,False
559,Jay Park,PERSON,11,19,True
559,Back To You,WORK_OF_ART,53,64,False
559,one,CARDINAL,159,162,False
560,Randall Park,PERSON,0,12,True
560,American,NORP,19,27,False
560,Korean American,NORP,88,103,False
560,Kevin,PERSON,111,116,True
560,The Office,WORK_OF_ART,132,142,False
560,2005–2013,CARDINAL,145,154,False
561,2017,DATE,0,4,False
561,Gordon Parks,PERSON,6,18,True
561,2003,DATE,41,45,False
561,In Search of a New York,WORK_OF_ART,48,71,False
561,1971,DATE,76,80,False
561,Martin Scorsese,PERSON,89,104,True
561,2012,DATE,114,118,False
562,Dennis Patrick,PERSON,0,14,True
562,American,NORP,22,30,False
562,more than 30 years,DATE,72,90,False
562,Max Mephisto',PERSON,142,155,True
563,Richard Joseph Paul,PERSON,0,19,True
563,20th Century Fox,ORG,99,115,False
563,Sony Pictures,ORG,120,133,False
563,Martin Scorsese,PERSON,202,217,True
564,Val Paul,PERSON,0,8,True
564,American,NORP,17,25,False
564,the late 1950s,DATE,83,97,False
564,early 1960s,DATE,102,113,False
564,first,ORDINAL,126,131,False
565,Anthony Peck,PERSON,0,12,True
565,"July 24, 2020",DATE,31,44,False
565,the University of Oregon,ORG,99,123,False
565,"Saturday, August",DATE,172,188,False
566,Gregory Peck's,ORG,34,48,False
566,1985,DATE,49,53,False
566,1985,DATE,104,108,False
567,Josh Peck,PERSON,0,9,True
567,first,ORDINAL,23,28,False
567,123RF,CARDINAL,38,43,False
567,Josh,PERSON,126,130,True
567,first,ORDINAL,149,154,False
567,123RF,CARDINAL,164,169,False
568,Charlie Pecoraro,PERSON,0,16,True
568,American,NORP,23,31,False
568,The Sopranos,WORK_OF_ART,195,207,False
568,Sex and the City,WORK_OF_ART,211,227,False
569,Mark Noble,PERSON,0,10,True
569,Noble Johnson,PERSON,21,34,True
569,48 years old,DATE,40,52,False
569,the Department of Religious Studies,ORG,89,124,False
569,the University of Tennessee,ORG,128,155,False
569,Knoxville,GPE,157,166,False
569,1951,DATE,183,187,False
570,Jay Johnston,PERSON,0,12,True
570,American,NORP,19,27,False
570,Peter,PERSON,95,100,True
570,The Golden Palace,WORK_OF_ART,105,122,False
570,The Drew Carey Show,WORK_OF_ART,158,177,False
571,Wesley Jonathan Waples,PERSON,0,22,True
571,American,NORP,29,37,False
571,"April 6, 1981",DATE,64,77,False
571,Portland,GPE,81,89,False
571,Oregon,GPE,91,97,False
571,United States,GPE,99,112,False
571,Ethan Taylor,PERSON,142,154,True
571,The West Wing,WORK_OF_ART,181,194,False
572,Hamilton MacFadden,PERSON,0,18,True
572,American,NORP,26,34,False
572,1898,DATE,143,147,False
572,1965,DATE,160,164,False
573,Antonio Macia,PERSON,0,13,True
573,American,NORP,20,28,False
573,2D/3D,CARDINAL,46,51,False
573,Nelvana,ORG,169,176,False
573,the mid-80s,DATE,180,191,False
574,Birch Lane Press,ORG,1,17,False
574,1992,DATE,19,23,False
574,978-1559721127,DATE,30,44,False
574,Gordon MacRae,ORG,45,58,False
574,1992,DATE,60,64,False
574,408,CARDINAL,66,69,False
574,Broadway,FAC,115,123,False
574,Oklahoma,GPE,161,169,False
575,Bruce Mahler,PERSON,0,12,True
575,American,NORP,19,27,False
575,the 1960s,DATE,115,124,False
575,Kitt,PERSON,173,177,True
575,197,CARDINAL,186,189,False
576,Ray Mala's,PERSON,0,10,True
576,the 1960s,DATE,32,41,False
577,Rami Malek,PERSON,16,26,True
577,The War 4096,EVENT,30,42,False
577,James D. Poulton,PERSON,73,89,True
577,"February 10, 2025",DATE,91,108,False
578,Leo D. Maloney,PERSON,0,14,True
578,American,NORP,22,30,False
578,1959,DATE,99,103,False
578,Blake Edwards,PERSON,128,141,True
579,Ralph Manza,PERSON,0,11,True
579,"May 31, 2003",DATE,47,59,False
579,"January 6, 1928",DATE,76,91,False
580,Paul Marcarelli,PERSON,0,15,True
580,American,NORP,22,30,False
580,first,ORDINAL,43,48,False
580,16 year-old,DATE,83,94,False
580,Timmy,PERSON,95,100,True
580,1990,DATE,108,112,False
580,Twin Peaks,PERSON,127,137,True
581,Donnie Dacus,PERSON,0,12,True
581,Nashville,GPE,73,82,False
581,Tennessee,GPE,84,93,False
581,1971,DATE,97,101,False
581,two,CARDINAL,120,123,False
581,Bill,PERSON,149,153,True
581,Dona Dacus,PERSON,158,168,True
581,Southern,NORP,189,197,False
582,Donnie Dacus,PERSON,0,12,True
582,MercyMe,ORG,109,116,False
583,Emmett Dalton,PERSON,0,13,True
583,American,NORP,21,29,False
583,Robber,PERSON,45,51,True
583,Union Army,ORG,64,74,False
583,the Civil War,EVENT,110,123,False
583,"February 28, 1842",DATE,140,157,False
583,North Carolina,GPE,162,176,False
584,"March 13, 2018",DATE,3,17,False
584,Matt Damon,PERSON,19,29,True
584,300,CARDINAL,34,37,False
585,Benjamin Byron Davis,PERSON,0,20,True
585,American,NORP,27,35,False
585,The Office,WORK_OF_ART,127,137,False
585,US,GPE,140,142,False
585,Michael Scott's,PERSON,148,163,True
586,Mac Davis,PERSON,7,16,True
586,American,NORP,23,31,False
586,"June 11, 1940",DATE,75,88,False
586,St. Louis,GPE,92,101,False
586,Missouri,GPE,103,111,False
586,his early years,DATE,122,137,False
586,St. Louis,GPE,145,154,False
587,George Carlin,PERSON,0,13,True
587,1960s,DATE,41,46,False
587,3,CARDINAL,67,68,False
587,Box Set,PERSON,72,79,True
588,David Carradine,PERSON,0,15,True
588,1960s,DATE,36,41,False
588,B. Anti-war,PERSON,146,157,True
589,Scott Thompson,PERSON,0,14,True
589,Carrot Top,PERSON,40,50,True
589,over 30 years,DATE,122,135,False
589,Carrot Top's,PERSON,137,149,True
590,Andrea Anders,PERSON,0,13,True
590,American,NORP,20,28,False
590,Kelli Grant,PERSON,61,72,True
590,The Middle,WORK_OF_ART,94,104,False
590,2009,DATE,147,151,False
590,The Office,WORK_OF_ART,167,177,False
590,Janine,PERSON,188,194,True
591,Lucille Ball,PERSON,1,13,True
591,1912-2007,DATE,48,57,False
591,2007,DATE,77,81,False
591,Lucille Ball,PERSON,94,106,True
591,first,ORDINAL,116,121,False
592,Kaye Ballard,PERSON,0,12,True
592,American,NORP,20,28,False
592,the 1950s and '60s,DATE,65,83,False
592,Kaye Ball,PERSON,98,107,True
592,Ballard,ORG,137,144,False
593,Elizabeth Banks,PERSON,0,15,True
593,American,NORP,22,30,False
593,1997,DATE,115,119,False
593,American Pie,ORG,122,134,False
593,1999,DATE,136,140,False
593,10,CARDINAL,147,149,False
593,19,CARDINAL,175,177,False
594,Elizabeth Banks,PERSON,0,15,True
594,American,NORP,22,30,False
594,Bring It On,WORK_OF_ART,194,205,False
594,"the ""Honey, I Shrunk",PRODUCT,211,231,False
595,Dana Barron,PERSON,0,11,True
595,American,NORP,18,26,False
595,Glinda,ORG,81,87,False
595,21 August 1965,DATE,105,119,False
595,US,GPE,129,131,False
595,Dana Barron,PERSON,139,150,True
595,2,CARDINAL,163,164,False
596,Kathleen Beller,PERSON,0,15,True
596,American,NORP,22,30,False
596,American,NORP,61,69,False
596,The West Wing,WORK_OF_ART,110,123,False
596,The Sopranos,WORK_OF_ART,130,142,False
596,Kathleen Beller,PERSON,185,200,True
597,Karen Black,PERSON,0,11,True
597,1946,DATE,74,78,False
597,"May 3, 1927",DATE,96,107,False
597,London,GPE,111,117,False
597,England,GPE,119,126,False
597,June 2,DATE,140,146,False
597,2,CARDINAL,148,149,False
598,Louise Brooks 1929,PERSON,26,44,True
598,The Canary Murder Case,WORK_OF_ART,51,73,False
598,1930,DATE,100,104,False
598,1931,DATE,127,131,False
598,The Canary Murder Case,WORK_OF_ART,139,161,False
599,Carol Burnett,PERSON,0,13,True
599,"Whacko, Inc.",ORG,18,30,False
599,Twentieth 20th,DATE,35,49,False
599,Century,DATE,50,57,False
599,Fox Film Corporation - Law School Casebook: Law Review,ORG,58,112,False
600,Carol Burnett,PERSON,0,13,True
600,"The Museum of Broadcast 911, 1994",ORG,17,50,False
600,Peter F. Hintermair,PERSON,62,81,True
600,Carol Burnett,PERSON,99,112,True
601,Barbara Carrera,PERSON,0,15,True
601,Nicaraguan American,NORP,21,40,False
601,2019,DATE,144,148,False
601,Captain Marvel,WORK_OF_ART,155,169,False
602,Annette Charles,PERSON,0,15,True
602,American,NORP,23,31,False
602,"April 14, 1948",DATE,116,130,False
602,New Orleans,GPE,135,146,False
602,Louisiana,GPE,148,157,False
602,August 23,DATE,171,180,False
603,Rachael Leigh Cook,PERSON,0,18,True
603,American,NORP,25,33,False
604,Mara Corday,PERSON,0,11,True
604,26 year-old,DATE,43,54,False
604,Las Vegas,GPE,73,82,False
604,Nevada,GPE,84,90,False
604,1987,DATE,125,129,False
604,"""The Hunger",WORK_OF_ART,142,153,False
605,Hannah Montana,PERSON,4,18,True
605,Bianca,ORG,59,65,False
605,Curses,ORG,74,80,False
605,L. Ron Hubbard,PERSON,85,99,True
605,1971,DATE,101,105,False
605,1971,DATE,118,122,False
605,L. Ron Hubbard,PERSON,132,146,True
606,Viola Davis,PERSON,0,11,True
606,American,NORP,18,26,False
606,first,ORDINAL,44,49,False
606,Oscar for Best Actress,WORK_OF_ART,72,94,False
606,Viola,ORG,96,101,False
606,American,NORP,164,172,False
607,2018,DATE,3,7,False
607,Olympia Dukakis,ORG,8,23,False
607,Eleftheromania,GPE,35,49,False
607,2018,DATE,54,58,False
607,Greek,NORP,59,64,False
607,2016,DATE,125,129,False
607,Greek,NORP,130,135,False
607,Eleftheria,WORK_OF_ART,143,153,False
608,three,CARDINAL,14,19,False
608,35,CARDINAL,49,51,False
609,Lola Falana's,ORG,0,13,False
610,Eva Gabor,LOC,0,9,False
610,Hungarian,NORP,16,25,False
610,1950s,DATE,115,120,False
610,I Love Lucy,WORK_OF_ART,132,143,False
610,2nd,ORDINAL,146,149,False
611,December 1928,DATE,3,16,False
611,Harlean,NORP,18,25,False
611,Jean Harlow,PERSON,29,40,True
611,first,ORDINAL,56,61,False
611,The Siren,WORK_OF_ART,69,78,False
611,Warner Bros.,ORG,105,117,False
611,first,ORDINAL,210,215,False
612,Melissa Joan Hart,PERSON,0,17,True
612,American,NORP,24,32,False
612,"February 26, 1969",DATE,80,97,False
612,Bloomfield Hills,GPE,101,117,False
612,Michigan,GPE,119,127,False
612,USA,GPE,129,132,False
613,Mariette Hartley's,PERSON,1,19,True
613,John B. Watson,PERSON,38,52,True
613,A. D. C.  (,PERSON,58,69,True
614,Fifth Avenue,FAC,0,12,False
614,5 A.M.,CARDINAL,14,20,False
614,Audrey Hepburn,PERSON,22,36,True
614,Breakfast,PERSON,38,47,True
614,Tiffany’s,ORG,52,61,False
614,the Iconic Setting of the Classic Film,ORG,66,104,False
614,Breakfast,LOC,115,124,False
614,Tiffany’s,ORG,128,137,False
614,New York City,GPE,155,168,False
614,Truman Capote,PERSON,187,200,True
614,1,CARDINAL,216,217,False
615,March 2007,DATE,9,19,False
615,Jennifer Hudson,PERSON,27,42,True
615,the Black Cat,ORG,133,146,False
615,Felicia Hardy,PERSON,172,185,True
616,Kathy Ireland Home,PERSON,17,35,True
616,2016,DATE,39,43,False
616,more than 10 million,MONEY,140,160,False
616,Americans,NORP,161,170,False
617,Ashley Judd's,PERSON,28,41,True
617,2008,DATE,42,46,False
617,"In My Skin: A Memoir of Courage, Grief",WORK_OF_ART,53,91,False
617,Survival,PERSON,97,105,True
617,Crown Publishers,PRODUCT,121,137,False
618,Home With Gladys Knight,ORG,3,26,False
618,McGraw-Hill,ORG,28,39,False
618,2001 175,DATE,41,49,False
618,14.95,MONEY,58,63,False
618,Amazon.com,ORG,142,152,False
619,the early 1980s,DATE,3,18,False
619,Bai Ling's,GPE,20,30,False
619,1,CARDINAL,39,40,False
619,2,CARDINAL,42,43,False
619,Bai Ling,PERSON,47,55,True
620,Anita Louise,PERSON,0,12,True
620,American,NORP,20,28,False
620,1950s,DATE,38,43,False
620,Broadway,FAC,131,139,False
620,Dallas,GPE,157,163,False
620,Texas,GPE,165,170,False
620,first,ORDINAL,176,181,False
621,Erica Mendez,PERSON,0,12,True
621,American,NORP,19,27,False
621,Japanese,NORP,68,76,False
621,Kizuna AI,PERSON,106,115,True
621,2008,DATE,142,146,False
621,2010,DATE,153,157,False
622,"Carol Publishing
",PERSON,0,17,True
622,Schechter,PERSON,17,26,True
622,Scott,PERSON,28,33,True
622,Liza Minnelli,PERSON,39,52,True
622,70th,ORDINAL,53,57,False
622,Sun,ORG,101,104,False
622,1980,DATE,112,116,False
622,The Liza Minnelli 70th Birthday Celebration,WORK_OF_ART,132,175,False
623,September,DATE,16,25,False
623,Mabel,GPE,33,38,False
623,Normand,GPE,39,46,False
623,The Love of a Good Woman,WORK_OF_ART,66,90,False
623,The Last Days,DATE,127,140,False
624,September,DATE,16,25,False
624,1921-1925,DATE,47,56,False
624,Mabel Normand,GPE,130,143,False
625,Suzy Parker,PERSON,0,11,True
625,American,NORP,19,27,False
625,1950s,DATE,38,43,False
625,One,CARDINAL,58,61,False
625,the 1950s,DATE,142,151,False
625,one,CARDINAL,162,165,False
626,1984,DATE,4,8,False
626,Suzanne Pleshette,PERSON,27,44,True
626,40... 50... 60,CARDINAL,48,62,False
626,Suzanne Pleshette Is,WORK_OF_ART,119,139,False
626,40... 50,CARDINAL,140,148,False
627,Diana Ross,PERSON,0,10,True
627,American,NORP,17,25,False
627,Supremes,ORG,104,112,False
627,first,ORDINAL,204,209,False
627,African American,NORP,210,226,False
628,Gordy,PERSON,0,5,True
628,Diana Ross &,ORG,24,36,False
628,Motown,PERSON,170,176,True
629,Tura Satana,PERSON,0,11,True
629,Japanese,NORP,18,26,False
629,American,NORP,27,35,False
629,1920–1984,DATE,45,54,False
629,A. Tura Satana,PERSON,119,133,True
629,the 1920s,DATE,146,155,False
630,Allison Scagliotti,PERSON,0,18,True
630,American,NORP,25,33,False
630,15-year-old,DATE,112,123,False
630,Sasha,WORK_OF_ART,125,130,False
630,2002–2007,CARDINAL,160,169,False
631,1956,DATE,39,43,False
631,first,ORDINAL,56,61,False
631,The Dinah Shore Chevy Show,WORK_OF_ART,76,102,False
631,1955,DATE,112,116,False
631,first,ORDINAL,137,142,False
632,Drew Sidora,PERSON,0,11,True
632,Lion King: Hakuna Matata,WORK_OF_ART,66,90,False
632,Lion King,WORK_OF_ART,136,145,False
633,Sissy Spacek,ORG,0,12,False
633,1970s,DATE,42,47,False
633,her late twenties,DATE,115,132,False
633,The Ballad of Buster Scruggs B. The Last of,ORG,137,180,False
634,Natalie Talmadge,PERSON,0,16,True
634,American,NORP,24,32,False
634,2,CARDINAL,45,46,False
634,1895,DATE,105,109,False
634,Chicago,GPE,114,121,False
634,Illinois,GPE,123,131,False
635,Tina Turner,PERSON,0,11,True
635,American,NORP,18,26,False
635,Swiss,NORP,32,37,False
635,Tina Turner,PERSON,95,106,True
635,Tina Turner,PERSON,122,133,True
636,Grace Van Patten,PERSON,0,16,True
636,30-year-old,DATE,51,62,False
636,Manhattan,GPE,63,72,False
636,I Was a Teenage S,WORK_OF_ART,207,224,False
637,Nancy Walters,PERSON,0,13,True
637,American,NORP,21,29,False
637,U.S.,GPE,90,94,False
637,the first season,DATE,140,156,False
637,The Real World,WORK_OF_ART,160,174,False
637,1994,DATE,191,195,False
638,Lesley Ann Warren,PERSON,0,17,True
638,American,NORP,24,32,False
638,1960s,DATE,45,50,False
638,Alice Kellerman,PERSON,84,99,True
638,Bewitched,PRODUCT,114,123,False
638,1965 to 1972,DATE,152,164,False
639,Raquel,PERSON,16,22,True
639,200-pound,QUANTITY,44,53,False
639,Raquel Welch,PERSON,159,171,True
639,200,CARDINAL,188,191,False
640,Alfre Woodard,PERSON,0,13,True
640,American,NORP,20,28,False
640,One,CARDINAL,199,202,False
641,Wilma Jeanne Cooper,PERSON,0,19,True
641,American,NORP,27,35,False
641,1906-2000,DATE,45,54,False
641,11,CARDINAL,96,98,False
641,three,CARDINAL,116,121,False
641,The Man Who Would Be King,WORK_OF_ART,136,161,False
641,1975,DATE,164,168,False
642,Jeanne Cooper's,PERSON,3,18,True
642,47-year-old,DATE,62,73,False
642,Marjorie,PERSON,140,148,True
642,47,DATE,158,160,False
643,Kim Kardashian's,PERSON,0,16,True
643,8-year-old,DATE,39,49,False
643,7-year-old's,DATE,67,79,False
643,Kim Kardashian's,PERSON,121,137,True
644,Betty Thomas,PERSON,0,12,True
644,American,NORP,19,27,False
644,Nurse Betty,GPE,99,110,False
644,2000,DATE,118,122,False
644,Nurse Betty,WORK_OF_ART,129,140,False
644,Dottie Henshaw,PERSON,170,184,True
